1132.811 9.8835e-14 1.49204e-14 0 0.063206
1132.821 9.87944e-14 1.4916e-14 0 0.063199
1132.831 1.10002e-13 1.57356e-14 0 0.070391
1132.841 6.50264e-14 1.21023e-14 0 0.041624
1132.851 8.96915e-14 1.42083e-14 0 0.057430
1132.861 1.00897e-13 1.50662e-14 0 0.064625
1132.871 7.16764e-14 1.27006e-14 0 0.045923
1132.881 8.28775e-14 1.36528e-14 0 0.053116
1132.891 1.1202e-13 1.5866e-14 0 0.071816
1132.901 9.17986e-14 1.4363e-14 0 0.058870
1132.911 8.27998e-14 1.364e-14 0 0.053116
1132.921 7.38125e-14 1.28785e-14 0 0.047365
1132.931 9.39326e-14 1.45237e-14 0 0.060294
1132.941 8.94237e-14 1.41694e-14 0 0.057418
1132.951 7.14739e-14 1.26687e-14 0 0.045907
1132.961 8.71249e-14 1.39818e-14 0 0.055977
1132.971 1.20664e-13 1.64479e-14 0 0.077549
1132.981 9.82373e-14 1.48421e-14 0 0.063155
1132.991 9.59604e-14 1.46681e-14 0 0.061711
1133.001 8.25011e-14 1.36019e-14 0 0.053072
1133.011 9.81259e-14 1.48286e-14 0 0.063142
1133.020 9.80977e-14 1.48244e-14 0 0.063144
1133.030 1.02529e-13 1.51519e-14 0 0.066017
1133.040 8.2386e-14 1.35847e-14 0 0.053063
1133.050 8.23652e-14 1.35813e-14 0 0.053066
1133.060 1.11353e-13 1.57827e-14 0 0.071765
1133.070 7.11441e-14 1.26222e-14 0 0.045865
1133.080 9.56416e-14 1.46279e-14 0 0.061677
1133.090 8.44609e-14 1.37468e-14 0 0.054484
1133.100 1.04498e-13 1.52835e-14 0 0.067430
1133.110 1.15608e-13 1.60708e-14 0 0.074622
1133.120 1.08892e-13 1.5596e-14 0 0.070309
1133.130 7.54438e-14 1.29864e-14 0 0.048727
1133.140 1.11045e-13 1.57437e-14 0 0.071743
1133.150 1.24375e-13 1.66578e-14 0 0.080380
1133.160 1.31004e-13 1.70918e-14 0 0.084691
1133.170 9.75971e-14 1.47554e-14 0 0.063113
1133.180 9.53415e-14 1.4582e-14 0 0.061674
1133.190 9.08666e-14 1.42346e-14 0 0.058797
1133.200 1.10838e-13 1.57144e-14 0 0.071742
1133.210 9.96874e-14 1.49038e-14 0 0.064545
1133.220 9.29882e-14 1.43932e-14 0 0.060226
1133.230 9.51693e-14 1.45591e-14 0 0.061657
1133.240 1.17338e-13 1.6159e-14 0 0.076043
1133.250 9.06692e-14 1.42089e-14 0 0.058778
1133.260 9.06334e-14 1.42033e-14 0 0.058773
1133.270 1.03915e-13 1.52031e-14 0 0.067407
1133.279 1.28269e-13 1.68835e-14 0 0.083230
1133.289 1.06065e-13 1.53541e-14 0 0.068843
1133.299 9.49416e-14 1.45277e-14 0 0.061643
1133.309 1.14836e-13 1.59712e-14 0 0.074582
1133.319 9.93029e-14 1.4853e-14 0 0.064514
1133.329 8.59917e-14 1.38231e-14 0 0.055883
1133.339 9.70308e-14 1.46782e-14 0 0.063077
1133.349 1.08057e-13 1.54843e-14 0 0.070266
1133.359 9.69693e-14 1.46689e-14 0 0.063075
1133.369 1.32306e-13 1.71251e-14 0 0.086087
1133.379 1.30041e-13 1.69763e-14 0 0.084640
1133.389 1.49883e-13 1.82191e-14 0 0.097584
1133.399 1.25544e-13 1.66758e-14 0 0.081763
1133.409 1.03435e-13 1.51377e-14 0 0.067385
1133.419 1.10032e-13 1.56095e-14 0 0.071704
1133.429 1.32072e-13 1.70935e-14 0 0.086094
1133.439 9.89433e-14 1.47992e-14 0 0.064518
1133.449 1.01115e-13 1.49576e-14 0 0.065954
1133.459 8.56615e-14 1.37682e-14 0 0.055892
1133.469 1.1429e-13 1.58937e-14 0 0.074594
1133.479 1.20864e-13 1.63406e-14 0 0.078909
1133.489 1.25234e-13 1.66302e-14 0 0.081787
1133.499 1.25191e-13 1.66244e-14 0 0.081784
1133.509 8.99203e-14 1.4095e-14 0 0.058761
1133.519 1.18523e-13 1.61711e-14 0 0.077476
1133.529 7.22854e-14 1.26371e-14 0 0.047266
1133.538 9.42638e-14 1.44223e-14 0 0.061656
1133.548 9.42263e-14 1.44165e-14 0 0.061650
1133.558 1.24968e-13 1.65935e-14 0 0.081789
1133.568 1.33712e-13 1.71611e-14 0 0.087538
1133.578 9.85252e-14 1.4735e-14 0 0.064522
1133.588 1.00692e-13 1.48934e-14 0 0.065962
1133.598 1.00662e-13 1.48889e-14 0 0.065962
1133.608 1.09402e-13 1.5517e-14 0 0.071711
1133.618 1.48861e-13 1.80909e-14 0 0.097606
1133.628 1.466e-13 1.79519e-14 0 0.096153
1133.638 1.22445e-13 1.64081e-14 0 0.080335
1133.648 1.50895e-13 1.82069e-14 0 0.099030
1133.658 1.63995e-13 1.8976e-14 0 0.107661
1133.668 1.37661e-13 1.73868e-14 0 0.090401
1133.678 1.17912e-13 1.60923e-14 0 0.077455
1133.688 1.37585e-13 1.73772e-14 0 0.090406
1133.698 1.3972e-13 1.75077e-14 0 0.091837
1133.708 1.44048e-13 1.77732e-14 0 0.094711
1133.718 1.35278e-13 1.72222e-14 0 0.088971
1133.728 7.83853e-14 1.31191e-14 0 0.051569
1133.738 1.26442e-13 1.66459e-14 0 0.083211
1133.748 1.0893e-13 1.54517e-14 0 0.071709
1133.758 9.79862e-14 1.46544e-14 0 0.064524
1133.768 1.02326e-13 1.49722e-14 0 0.067402
1133.778 1.17559e-13 1.60426e-14 0 0.077460
1133.788 9.35252e-14 1.43109e-14 0 0.061643
1133.797 1.04409e-13 1.5116e-14 0 0.068837
1133.807 9.78178e-14 1.46308e-14 0 0.064512
1133.817 1.04342e-13 1.51064e-14 0 0.068836
1133.827 9.55942e-14 1.44592e-14 0 0.063084
1133.837 1.04271e-13 1.50976e-14 0 0.068830
1133.847 9.11835e-14 1.41189e-14 0 0.060210
1133.857 1.06394e-13 1.52445e-14 0 0.070275
1133.867 1.04186e-13 1.50838e-14 0 0.068838
1133.877 1.17201e-13 1.59937e-14 0 0.077460
1133.887 9.10598e-14 1.41014e-14 0 0.060202
1133.897 1.06256e-13 1.52263e-14 0 0.070269
1133.907 9.75239e-14 1.45869e-14 0 0.064514
1133.917 7.35845e-14 1.26758e-14 0 0.048693
1133.927 9.31445e-14 1.4251e-14 0 0.061655
1133.937 7.57278e-14 1.28519e-14 0 0.050142
1133.947 8.43981e-14 1.35634e-14 0 0.055900
1133.957 6.04659e-14 1.14887e-14 0 0.040061
1133.967 9.95308e-14 1.47216e-14 0 0.065963
1133.977 7.9969e-14 1.31988e-14 0 0.053015
1133.987 8.86324e-14 1.38897e-14 0 0.058776
1133.997 1.14625e-13 1.57869e-14 0 0.076036
1134.007 8.63988e-14 1.37108e-14 0 0.057330
1134.017 7.77043e-14 1.30033e-14 0 0.051576
1134.027 6.90192e-14 1.22567e-14 0 0.045825
1134.037 7.7665e-14 1.29949e-14 0 0.051581
1134.047 6.89836e-14 1.22485e-14 0 0.045830
1134.056 7.54571e-14 1.2806e-14 0 0.050145
1134.066 5.16393e-14 1.06006e-14 0 0.034328
1134.076 5.37772e-14 1.08162e-14 0 0.035760
1134.086 4.2948e-14 9.67136e-15 0 0.028567
1134.096 3.42889e-14 8.64809e-15 0 0.022815
1134.106 6.0212e-14 1.14364e-14 0 0.040075
1134.116 7.31402e-14 1.25992e-14 0 0.048695
1134.126 5.58332e-14 1.10135e-14 0 0.037183
1134.136 4.50214e-14 9.89538e-15 0 0.029992
1134.146 7.95469e-14 1.31309e-14 0 0.053008
1134.156 7.95239e-14 1.31271e-14 0 0.053009
1134.166 6.22279e-14 1.16177e-14 0 0.041493
1134.176 6.86758e-14 1.21996e-14 0 0.045806
1134.186 6.65015e-14 1.20043e-14 0 0.044369
1134.196 9.66483e-14 1.44591e-14 0 0.064502
1134.206 1.00935e-13 1.47719e-14 0 0.067384
1134.216 1.09521e-13 1.5383e-14 0 0.073138
1134.226 8.36334e-14 1.34475e-14 0 0.055867
1134.236 8.79139e-14 1.37839e-14 0 0.058744
1134.246 1.20173e-13 1.61051e-14 0 0.080324
1134.256 9.21643e-14 1.41076e-14 0 0.061622
1134.266 8.13842e-14 1.32583e-14 0 0.054431
1134.276 7.27532e-14 1.25381e-14 0 0.048673
1134.286 7.70249e-14 1.28968e-14 0 0.051547
