TYC 110-755-1   3240025986963617792   J.-J. Ren  et al. 2020                    76.72350534405378   6.115496561098382 5664.75                                    7.326469442264342 0.06540629025863495 -13.51938497903521     -9.511932304388957   10.30006122589111   0.002160435918628426   10.66258239746094        0.007817967658491526   9.808460235595703      0.005591212321704341  194.6713287426942       -19.95207354307069   0.8634639978408813 135.972110489812       1.2292212610180115   1 6381858113463519165 16.8815327    0.0385008566  14.9355631     0.009155127
TYC 1380-957-1   668982117457244800   J.-J. Ren  et al. 2020                   121.9145146264742   18.24398135095693  5773.0                                     6.132205760851235 0.04908122683380812   0.4934253015769896   12.32162002223784    10.53068351745605   0.0018417218528651194  10.87243270874023        0.00616977147204921   10.04484939575195       0.00468036895241079   204.239868907532         24.75293134181902   0.8657329082489014 162.32279727785        1.3133358638420134   1 6377917473453248253 18.3054314    0.07899823    15.45304       0.006835192
TYC 1655-707-1  1813628457037321216   J.-J. Ren  et al. 2020                   312.5770628744107   19.49768295851293  5872.69970703125                           5.228458200908978 0.03524188262598799 -19.62399549709488     -8.914129548797577   10.80070400238037   0.0007455047294424405  11.1240930557251         0.002283031496823257  10.33922290802002       0.0015479421653465868  64.85961551070605      -15.28950607268307   1.004542827606201  190.221285695459       1.2933905145230256   1 6376510126486983092 15.9633207    0.02433652    15.0338268     0.00997330248
TYC 278-239-1   3909860363370059392   J.-J. Ren  et al. 2020                   176.3505513582885    7.029920915144936 4975.5                                     6.264113237639092 0.07384716246332478 -27.82240989778127    -27.5054389268876      6.823301792144775  0.00026497663240754115  7.317312717437744       0.0015337845922136638  6.227848052978516      0.0019332081977565124 261.9790245049516        64.514039079841     1.197724103927612  158.939456058233       1.9017528732030087   1 6379113720629429208 16.4984722    0.0383224525  14.387845      0.005882034
TYC 3104-932-1  2108688277865923328   J.-J. Ren  et al. 2020                   276.8657167316694   38.9717632713763   5823.25341796875                           6.062548853029745 0.02210596739939577   2.319110383672728     2.803113428128291   10.22698974609375   0.0004983137508868141  10.54137325286865        0.0018244251781613947  9.780279159545898      0.0014178132015896891  66.99274060294816       21.04102563117696   1.009055614471436  164.165775818875       0.6024048571979961   1 6371373243595494302 16.5951176    0.0338962562  15.0235538     0.0101988465
TYC 4564-627-1  1724905874492270336   J.-J. Ren  et al. 2020                   209.2978279458151   81.66974752571397  6021.75                                    5.316435088122723 0.02175916676537743 -49.85937185216868     30.43723497398578    10.24828624725342   0.0005440001780617527  10.54767894744873        0.0010583288098804352  9.821391105651855      0.0011057471430087767 120.0599720787925        35.08861742094849   1.090638875961304  187.080373892016       0.770375426890979    1 6371654631599113453 15.3523569    0.0143410433  14.3365746     0.00604618434
TYC 4700-815-1  5187257579357136896   J.-J. Ren  et al. 2020                    43.72062376853213  -2.315917049612576 6203.25                                    6.029999274251074 0.04397763076890113   5.743898555835941   -62.90221046520007     8.794689178466797  0.0008768504980048763   9.08143424987793        0.004844435444540608   8.402320861816406      0.004348879748858827  178.2138551812324       -51.42377914189467   1.038210153579712  165.056944047529       1.2158735860410275   1 6377284130059584238 14.9148283    0.0122669889  13.2637587     0.00365345087
TYC 4717-255-1  3250948264892822272   J.-J. Ren  et al. 2020                    55.03908798942147  -1.896777481402571 4764.68505859375                           3.311003494432028 0.05934464595025325  15.40389418654375     -3.449791297575992    6.967544555664062  0.0003255955409446134   7.539026260375977       0.00107061977326695    6.302393436431885      0.0015903015777239745 188.2604953183797       -42.39603014823527   1.292138576507568  299.509929643375       5.459789749275956    1 6377143438742129292 17.36513      0.0503742769  14.8341093     0.01121284
TYC 5523-324-1  3573364278618188544   J.-J. Ren  et al. 2020                   176.9287743051732  -13.35590515113468  5226.0                                     8.054408667271964 0.04274454705011666 -43.50886976399255    -62.66082484387982    10.83722114562988   0.0008234686918486475  11.27329730987549        0.001694057430116536  10.27362537384033       0.0013959952024841511 280.0319344313415        46.66297453814136   1.063943386077881  123.71622926168        0.6626256710519982   1 6382209994765371527 17.7225723    0.0653994158  16.7382488     0.0257959664
TYC 8873-148-1  4672702561514172544   J.-J. Ren  et al. 2020                    56.35246740675149 -65.0808129342424   5754.14990234375                           4.840046831410467 0.02263312837064004  10.86612172092545     14.15566011863415    10.95388031005859   0.0017482115072701056  11.27651786804199        0.003875898654307142  10.49819946289062       0.0029384210628010075 279.4575040835457       -43.28050703640372   1.020855188369751  205.386022600063       0.9663640658220061   1 6385130320197320993 16.5505943    0.0237170737  15.3323936     0.01007711
TYC 4962-1205-1 3635396697431775104  The White Dwarf Binary Pathways Survey IV 201.1073057600333   -4.616538307140477 5392.0                 30.715200000000003 12.96330285734983  0.05431992173323023  -6.840474883584283    -7.234262420449413    8.809039115905762  0.00201507116726178     9.22440242767334        0.006949212390460614   8.261991500854492      0.004493317231859705  318.2667774373659        57.26966694231717   1.050105810165405   76.9711714771477      0.32558855134489306  1 6378832307929743399 18.7056351    0.06863528    14.5112        0.00632043
TYC 6760-497-1  6211996983310161664  2015MNRAS.452.1754P                       225.5936746201371  -29.68771393062181  6136.357421875         11.96856            3.507038958110485 0.05531279757574862 -13.3756355601016      -4.496977329907951   11.08943462371826   0.0020985603774926784  11.38827323913574        0.004363017098391568  10.65517330169678       0.003410484393360404  334.1864960167924        25.1216863044386    0.9862871766090393 282.92637105905        4.5318935726650125   1 6383335867828667109 17.8252964    0.06121827    15.4754791     0.0138448887
