   1390.000    1.030    0.998 
   1390.010    1.076    0.998 
   1390.020    0.977    0.997 
   1390.030    0.998    0.997 
   1390.040    1.064    0.997 
   1390.050    0.979    0.997 
   1390.060    0.918    0.997 
   1390.070    0.903    0.997 
   1390.080    0.941    0.997 
   1390.090    0.951    0.996 
   1390.100    0.932    0.996 
   1390.110    0.853    0.996 
   1390.120    1.025    0.996 
   1390.130    0.963    0.996 
   1390.140    1.054    0.996 
   1390.150    1.076    0.996 
   1390.160    1.023    0.996 
   1390.170    1.072    0.996 
   1390.180    1.079    0.996 
   1390.190    1.116    0.996 
   1390.200    1.133    0.996 
   1390.210    1.014    0.995 
   1390.220    0.921    0.995 
   1390.230    0.958    0.995 
   1390.240    0.905    0.995 
   1390.250    0.945    0.995 
   1390.260    1.006    0.995 
   1390.270    1.020    0.995 
   1390.280    1.023    0.995 
   1390.290    1.008    0.995 
   1390.300    1.024    0.995 
   1390.310    0.931    0.995 
   1390.320    0.946    0.995 
   1390.330    1.056    0.995 
   1390.340    1.052    0.995 
   1390.350    0.996    0.995 
   1390.360    0.939    0.995 
   1390.370    0.976    0.995 
   1390.380    0.955    0.995 
   1390.390    0.938    0.995 
   1390.400    0.960    0.995 
   1390.410    0.975    0.995 
   1390.420    1.036    0.995 
   1390.430    0.957    0.995 
   1390.440    0.947    0.995 
   1390.450    0.995    0.995 
   1390.460    1.008    0.995 
   1390.470    1.061    0.995 
   1390.480    1.041    0.995 
   1390.490    1.023    0.995 
   1390.500    0.946    0.995 
   1390.510    0.980    0.995 
   1390.520    0.986    0.994 
   1390.530    0.977    0.994 
   1390.540    0.957    0.994 
   1390.550    0.936    0.994 
   1390.560    0.899    0.994 
   1390.570    0.986    0.994 
   1390.580    0.948    0.994 
   1390.590    1.026    0.994 
   1390.600    1.001    0.994 
   1390.610    1.015    0.994 
   1390.620    1.109    0.994 
   1390.630    1.045    0.994 
   1390.640    0.855    0.994 
   1390.650    0.948    0.994 
   1390.660    0.884    0.994 
   1390.670    0.905    0.994 
   1390.680    0.891    0.994 
   1390.690    0.870    0.994 
   1390.700    0.906    0.994 
   1390.710    0.856    0.994 
   1390.720    0.906    0.994 
   1390.730    0.955    0.994 
   1390.740    0.871    0.994 
   1390.750    0.940    0.993 
   1390.760    0.925    0.993 
   1390.770    1.001    0.993 
   1390.780    0.974    0.993 
   1390.790    0.939    0.993 
   1390.800    1.060    0.993 
   1390.810    1.038    0.993 
   1390.820    0.960    0.993 
   1390.830    0.952    0.993 
   1390.840    0.969    0.993 
   1390.850    0.937    0.993 
   1390.860    0.943    0.993 
   1390.870    0.949    0.993 
   1390.880    0.971    0.993 
   1390.890    1.011    0.993 
   1390.900    1.030    0.993 
   1390.910    0.941    0.993 
   1390.920    0.956    0.993 
   1390.930    0.974    0.993 
   1390.940    0.991    0.992 
   1390.950    1.026    0.992 
   1390.960    0.940    0.992 
   1390.970    0.941    0.992 
   1390.980    1.002    0.992 
   1390.990    0.960    0.992 
   1391.000    0.857    0.992 
   1391.010    0.917    0.992 
   1391.020    0.902    0.992 
   1391.030    1.020    0.992 
   1391.040    0.950    0.992 
   1391.050    0.920    0.992 
   1391.060    1.055    0.992 
   1391.070    0.991    0.992 
   1391.080    0.914    0.992 
   1391.090    1.036    0.991 
   1391.100    0.984    0.991 
   1391.110    0.974    0.991 
   1391.120    0.936    0.991 
   1391.130    0.948    0.991 
   1391.140    1.003    0.991 
   1391.150    1.004    0.991 
   1391.160    0.990    0.991 
   1391.170    1.006    0.991 
   1391.180    0.869    0.991 
   1391.190    0.895    0.991 
   1391.200    0.931    0.991 
   1391.210    0.875    0.990 
   1391.220    1.033    0.990 
   1391.230    0.909    0.990 
   1391.240    0.953    0.990 
   1391.250    0.909    0.990 
   1391.260    0.985    0.990 
   1391.270    0.987    0.990 
   1391.280    0.994    0.990 
   1391.290    0.858    0.990 
   1391.300    0.834    0.990 
   1391.310    0.947    0.989 
   1391.320    0.895    0.989 
   1391.330    0.925    0.989 
   1391.340    0.888    0.989 
