900.000000 8.66088e-17
900.039000 8.66377e-17
900.078000 8.66668e-17
900.117000 8.66958e-17
900.156000 8.67249e-17
900.195000 8.67539e-17
900.234000 8.67829e-17
900.273000 8.6812e-17
900.313000 8.68413e-17
900.352000 8.68703e-17
900.391000 8.68993e-17
900.430000 8.69284e-17
900.469000 8.69575e-17
900.508000 8.69866e-17
900.547000 8.70156e-17
900.586000 8.70447e-17
900.625000 8.70737e-17
900.664000 8.71027e-17
900.703000 8.7132e-17
900.742000 8.71611e-17
900.781000 8.71902e-17
900.820000 8.72193e-17
900.859000 8.72484e-17
900.898000 8.72776e-17
900.938000 8.73069e-17
900.977000 8.73361e-17
901.016000 8.73651e-17
901.055000 8.73943e-17
901.094000 8.74235e-17
901.133000 8.74525e-17
901.172000 8.74816e-17
901.211000 8.75108e-17
901.250000 8.75399e-17
901.289000 8.75692e-17
901.328000 8.75983e-17
901.367000 8.76276e-17
901.406000 8.76567e-17
901.445000 8.76858e-17
901.484000 8.7715e-17
901.523000 8.77442e-17
901.563000 8.77736e-17
901.602000 8.7803e-17
901.641000 8.78322e-17
901.680000 8.78613e-17
901.719000 8.78905e-17
901.758000 8.79197e-17
901.797000 8.7949e-17
901.836000 8.79782e-17
901.875000 8.80074e-17
901.914000 8.80367e-17
901.953000 8.80659e-17
901.992000 8.80952e-17
902.031000 8.81242e-17
902.070000 8.81536e-17
902.109000 8.81829e-17
902.148000 8.82122e-17
902.188000 8.82416e-17
902.227000 8.82708e-17
902.266000 8.83002e-17
902.305000 8.83295e-17
902.344000 8.83589e-17
902.383000 8.83881e-17
902.422000 8.84174e-17
902.461000 8.84468e-17
902.500000 8.84761e-17
902.539000 8.85054e-17
902.578000 8.85349e-17
902.617000 8.85644e-17
902.656000 8.85939e-17
902.695000 8.86233e-17
902.734000 8.86528e-17
902.773000 8.86823e-17
902.813000 8.87119e-17
902.852000 8.87415e-17
902.891000 8.87709e-17
902.930000 8.88003e-17
902.969000 8.88299e-17
903.008000 8.88593e-17
903.047000 8.8889e-17
903.086000 8.89184e-17
903.125000 8.89478e-17
