#TIME(d) COUNTS ERROR
1415.099765074541 66.7437393822067 21.495146482192144
1415.1205990203528 67.43191710194684 21.495146482192144
1415.1414329678144 66.36949259562849 21.495146482192144
1415.1622669167587 67.81432591741036 21.495146482192144
1415.183100866981 68.70606967943266 21.495146482192144
1415.2039348182432 69.76692362957691 21.495146482192144
1415.224768770277 70.12505005169147 21.495146482192144
1415.2456027227881 70.97494130600339 21.495146482192144
1415.2664366754632 70.5820236125616 21.495146482192144
1415.2872706279722 71.37872839524171 21.495146482192144
1415.3081045799786 70.38187095696217 21.495146482192144
1415.3289385311393 69.76869444195191 21.495146482192144
1415.3497724811164 68.74943978745057 21.495146482192144
1415.3706064295777 68.08777613417867 21.495146482192144
1415.391440376207 67.70608104660647 21.495146482192144
1415.4122743207063 68.52288591586591 21.495146482192144
1415.4331082628028 67.16771712905927 21.495146482192144
1415.4539422022526 68.58240014094095 21.495146482192144
1415.4747761388455 69.26551975727318 21.495146482192144
1415.4956100724096 69.22863089901719 21.495146482192144
1415.5164440028084 70.93077288680428 21.495146482192144
1415.5372779299523 71.89795123767442 21.495146482192144
1415.5581118537948 70.94164690850106 21.495146482192144
1415.5789457743324 71.54015344968366 21.495146482192144
1415.5997796916088 70.3433467428623 21.495146482192144
1415.6206136057097 69.31259169980655 21.495146482192144
1415.6414475167633 68.71030742951365 21.495146482192144
1415.662281424939 67.62423229791742 21.495146482192144
1415.6831153304436 67.92649113823889 21.495146482192144
1415.7039492335161 67.89446175255407 21.495146482192144
1415.7247831344298 67.99109184250497 21.495146482192144
1415.745617033476 68.15076557269558 21.495146482192144
1415.7664509309739 68.64764648133071 21.495146482192144
1415.78728482725 69.77942630114123 21.495146482192144
1415.808118722644 71.27347992792001 21.495146482192144
1415.8289526174983 71.23073440585715 21.495146482192144
1415.84978651215 71.16652967700847 21.495146482192144
1415.8706204069301 71.71669395617891 21.495146482192144
1415.8914543021554 70.82029130303519 21.495146482192144
1415.91228819812 70.4001891799357 21.495146482192144
1415.9331220950967 68.98843150795919 21.495146482192144
1415.9539559933255 66.9181555307172 21.495146482192144
1415.9747898930148 68.48950527340035 21.495146482192144
1415.995623794337 67.11309305232265 21.495146482192144
1416.0164576974196 68.03124766446354 21.495146482192144
1416.0372916023514 68.99729593152598 21.495146482192144
1416.0581255091768 69.23373509206294 21.495146482192144
1416.0789594178946 70.89873674565884 21.495146482192144
1416.0997933284607 70.96271746019869 21.495146482192144
1416.120627240783 71.75827723837286 21.495146482192144
1416.1414611547323 71.19106891155904 21.495146482192144
1416.162295070135 71.26028587829472 21.495146482192144
1416.1831289867832 70.64831711439251 21.495146482192144
1416.2039629044336 69.57703921580747 21.495146482192144
1416.2247968228144 69.06547866130599 21.495146482192144
1416.2456307416285 67.97948310994332 21.495146482192144
1416.2664646605613 67.2523634407381 21.495146482192144
1416.2872985792796 67.98529348397287 21.495146482192144
1416.3081324974462 68.53598537345646 21.495146482192144
1416.32896641472 67.88821724545446 21.495146482192144
1416.3498003307604 69.40477541887675 21.495146482192144
1416.37063424524 69.99331366601061 21.495146482192144
1416.3914681578433 71.36863208439387 21.495146482192144
1416.412302068275 70.99240361058051 21.495146482192144
1416.4331359762684 70.96855690038123 21.495146482192144
1416.4539698815804 70.53513093943452 21.495146482192144
1416.4748037840063 69.85719738904452 21.495146482192144
1416.4956376833802 68.80982096401908 21.495146482192144
1416.5164715795704 68.20096266706403 21.495146482192144
1416.5373054724937 67.5149537266016 21.495146482192144
1416.5581393621092 68.54819491536756 21.495146482192144
1416.5789732484188 68.17327416493582 21.495146482192144
1416.5998071314718 68.6645170695865 21.495146482192144
1416.620641011359 69.40288378787909 21.495146482192144
1416.6414748882153 70.75467877215299 21.495146482192144
1416.662308762217 71.73750332738034 21.495146482192144
1416.6831426335712 71.47758371961525 21.495146482192144
1416.703976502525 71.56537594084709 21.495146482192144
1416.7248103693516 71.71182945207151 21.495146482192144
1416.7456442343491 70.43357295883655 21.495146482192144
1416.766478097836 70.30435575233435 21.495146482192144
1416.7873119601413 69.21045867527863 21.495146482192144
1416.8081458216054 68.65613277005552 21.495146482192144
1416.828979682571 67.72685659966393 21.495146482192144
1416.8498135433742 68.81624857001724 21.495146482192144
1416.8706474043438 67.66912043580534 21.495146482192144
1416.8914812657945 67.22815787234401 21.495146482192144
1416.9123151280182 67.59616195852831 21.495146482192144
1416.974816721852 72.24290414061996 21.495146482192144
1417.0581522034533 69.43077289973144 21.495146482192144
1417.162321596009 67.47438547037993 21.495146482192144
1417.203989362746 69.81573951161434 21.495146482192144
1417.2248232472846 70.10561730427547 21.495146482192144
1417.245657132213 71.09292382701842 21.495146482192144
1417.2664910172134 69.72938538439378 21.495146482192144
1417.3081587860895 71.00390172605277 21.495146482192144
1417.328992669286 69.8808100142788 21.495146482192144
1417.3706604315103 68.99246981954362 21.495146482192144
1417.3914943098996 68.22922779686165 21.495146482192144
1417.412328186077 67.28135030041484 21.495146482192144
1417.4331620597775 68.01477551183248 21.495146482192144
1417.453995930764 69.5265644330447 21.495146482192144
1417.4748297988383 68.78709880174085 21.495146482192144
1417.4956636638356 69.47918791133293 21.495146482192144
1417.5164975256328 70.61621914445588 21.495146482192144
1417.5373313841503 70.73744797138684 21.495146482192144
1417.5581652393546 71.30649531047392 21.495146482192144
1417.5789990912533 70.9733521093318 21.495146482192144
1417.599832939901 70.41746795709233 21.495146482192144
1417.6206667853955 70.00905016315787 21.495146482192144
1417.6415006278748 69.73702357252297 21.495146482192144
1417.6623344675202 68.30043305411667 21.495146482192144
1417.6831683045464 68.81993991783565 21.495146482192144
1417.7040021392017 67.2186258889364 21.495146482192144
1417.7248359717642 67.16239418158544 21.495146482192144
1417.7456698025346 67.60012488734907 21.495146482192144
1417.7665036318313 68.42694344422509 21.495146482192144
1417.7873374599892 68.5115344368555 21.495146482192144
1417.8081712873459 70.41274625403953 21.495146482192144
1417.8290051142435 71.34830625310093 21.495146482192144
1417.8498389410197 71.06334226560541 21.495146482192144
1417.870672768002 71.27382542714926 21.495146482192144
1417.8915065955 71.2589180191701 21.495146482192144
1417.9123404238035 70.19695272030368 21.495146482192144
1417.9331742531783 69.83417647579809 21.495146482192144
1417.9540080838556 68.23099151503362 21.495146482192144
1417.9748419160344 66.10839202748421 21.495146482192144
1417.9956757498744 66.51367759533794 21.495146482192144
1418.0165095854954 68.38701220971014 21.495146482192144
1418.0373434229753 68.53615852053257 21.495146482192144
1418.0581772623452 69.2698904859812 21.495146482192144
1418.0790111035922 68.98254768183824 21.495146482192144
1418.1206787914452 71.56308927270682 21.495146482192144
1418.1415126378088 72.84139834015713 21.495146482192144
1418.162346485567 71.26469506020327 21.495146482192144
1418.1831803345024 70.45162731154718 21.495146482192144
1418.2040141843638 69.28684435695769 21.495146482192144
1418.2248480348721 68.92126229215262 21.495146482192144
1418.2456818857256 66.18033156994191 21.495146482192144
1418.2665157366043 67.84010729414709 21.495146482192144
1418.287349587173 68.19726235463779 21.495146482192144
1418.3081834370919 67.61373367515023 21.495146482192144
1418.3290172860209 68.08691620684941 21.495146482192144
1418.3498511336227 69.78376496228451 21.495146482192144
1418.3706849795722 69.31507201907998 21.495146482192144
1418.3915188235565 71.10033459884032 21.495146482192144
1418.4123526652893 71.0054371899269 21.495146482192144
1418.4331865045099 71.3231369314588 21.495146482192144
1418.4540203409854 71.22855334945439 21.495146482192144
1418.4748541745187 70.00388345591013 21.495146482192144
1424.5791335661354 66.83223987380693 21.495146482192144
1424.5999671687775 67.96830505841757 21.495146482192144
1424.6208007683672 66.91152061909337 21.495146482192144
1424.6416343650783 68.41978407593287 21.495146482192144
1424.6624679591246 69.25350460268422 21.495146482192144
1424.683301550753 70.83580321156666 21.495146482192144
1424.7041351402372 70.70495642563287 21.495146482192144
1424.724968727876 72.49679177563046 21.495146482192144
1424.745802313989 71.95398578325732 21.495146482192144
1424.7666358989072 70.99422442817139 21.495146482192144
1424.7874694829686 69.8406562514223 21.495146482192144
1424.8083030665177 68.74143779944744 21.495146482192144
1424.8291366498904 68.03426284563936 21.495146482192144
1424.849970233416 67.66072617280705 21.495146482192144
1424.8708038174047 67.25046018906922 21.495146482192144
1424.9333045749468 69.45282472934316 21.495146482192144
1424.954138163434 69.98230742562616 21.495146482192144
1424.9749717535442 70.97727960671949 21.495146482192144
1424.9958053454004 70.84616178238835 21.495146482192144
1425.0166389390843 72.29088652197379 21.495146482192144
1425.03747253463 70.23047193106909 21.495146482192144
1425.058306132029 71.67759030708045 21.495146482192144
1425.0791397312287 70.53628731900596 21.495146482192144
1425.1208069345969 67.62586704506077 21.495146482192144
1425.1624741434687 66.80730013329979 21.495146482192144
1425.1833077494107 67.17050648438124 21.495146482192144
1425.2041413559978 67.29387999161281 21.495146482192144
1425.2249749629289 69.22396328492512 21.495146482192144
1425.2666421765334 70.7858830131805 21.495146482192144
1425.287475782534 70.43967585657707 21.495146482192144
1425.3083093875464 70.5647914294363 21.495146482192144
1425.329142991232 71.81627942166298 21.495146482192144
1425.349976593265 70.40455198369123 21.495146482192144
1425.370810193333 69.71618548262218 21.495146482192144
1425.391643791146 68.88336741960717 21.495146482192144
1425.412477386439 67.55638815746423 21.495146482192144
1425.641646729459 70.33233838854323 21.495146482192144
1425.6624802877227 69.77455180329447 21.495146482192144
1425.7041473973666 67.32558222310732 21.495146482192144
1425.7249809493262 67.34318984538959 21.495146482192144
1425.7458144998 67.22150488782677 21.495146482192144
1425.7666480491189 68.32910849793114 21.495146482192144
1425.787481597625 69.12924463463462 21.495146482192144
1425.808315145657 69.50819336874942 21.495146482192144
1425.8291486935555 70.59302721079945 21.495146482192144
1425.8499822416443 70.27243044875931 21.495146482192144
1425.8708157902338 71.7603044122498 21.495146482192144
1425.8916493396127 72.19974532301912 21.495146482192144
1425.9124828900442 70.83758064659547 21.495146482192144
1425.9333164417592 70.56184707549347 21.495146482192144
1425.9541499949548 69.00168140736622 21.495146482192144
1425.9749835497894 68.46450717734415 21.495146482192144
1425.9958171063802 67.91100006007179 21.495146482192144
1426.0166506648009 67.05380118267267 21.495146482192144
1426.0374842250828 66.90440919337495 21.495146482192144
1426.0583177872106 68.29088954496673 21.495146482192144
1426.0791513511256 68.74689261736334 21.495146482192144
1426.0999849167245 70.02383931773348 21.495146482192144
1426.1208184838613 71.96194593786728 21.495146482192144
1426.1416520523549 70.52044487202336 21.495146482192144
1426.1624856219846 71.59826126361804 21.495146482192144
1426.1833191924982 70.75117165490352 21.495146482192144
1426.2041527636152 71.00840297810711 21.495146482192144
1426.224986335032 71.33958096765708 21.495146482192144
1426.2458199064286 69.32189898947875 21.495146482192144
1426.2666534774685 69.01405436064361 21.495146482192144
1426.2874870478142 66.15354448647777 21.495146482192144
1426.3083206171232 67.53698131182959 21.495146482192144
1426.3291541850601 67.92940411555718 21.495146482192144
1426.3499877512986 68.49268527618003 21.495146482192144
1426.37082131553 69.06740584830244 21.495146482192144
1426.391654877467 68.55396135892566 21.495146482192144
1426.4124884368487 70.77604581570375 21.495146482192144
1426.433321993446 71.61159148047582 21.495146482192144
1426.4541555470641 71.275596684046 21.495146482192144
1426.4749890975481 71.93399954870917 21.495146482192144
1426.4958226447814 70.62678875892429 21.495146482192144
1426.5166561886938 69.79442973568223 21.495146482192144
1426.5374897292572 68.34096257711523 21.495146482192144
1426.558323266488 68.15935147728437 21.495146482192144
1426.5791568004497 68.05609753333998 21.495146482192144
1426.5999903312456 66.8340834151901 21.495146482192144
1426.6208238590245 68.11243923532639 21.495146482192144
1426.641657383972 68.31463395690085 21.495146482192144
1426.6624909063103 69.50067203355465 21.495146482192144
1426.6833244262934 69.60560628608363 21.495146482192144
1426.704157944202 71.2565966659328 21.495146482192144
1426.7249914603415 71.82807717535178 21.495146482192144
1426.7458249750355 71.50931778142885 21.495146482192144
1426.7666584886153 70.38408799010749 21.495146482192144
1426.7874920014242 70.44406650945716 21.495146482192144
1426.8083255138024 69.6263786691691 21.495146482192144
1426.8291590260853 69.44799829543005 21.495146482192144
1426.8499925385986 68.68390335504523 21.495146482192144
1426.8708260516482 67.46309252556497 21.495146482192144
1426.891659565522 68.56027054974594 21.495146482192144
1426.9124930804776 67.00549934778621 21.495146482192144
1426.933326596741 69.39596571851868 21.495146482192144
1426.954160114505 69.58467279659732 21.495146482192144
1426.974993633923 70.18754511523748 21.495146482192144
1426.995827155107 71.4281588718389 21.495146482192144
1427.0166606781256 71.2089810073519 21.495146482192144
1427.0374942030023 71.76834813475364 21.495146482192144
1427.058327729717 70.9162248533862 21.495146482192144
1427.0791612582043 70.07700126182274 21.495146482192144
1427.0999947883568 70.00868755970691 21.495146482192144
1427.1208283200244 69.29971121643355 21.495146482192144
1427.1416618530177 68.76532326523665 21.495146482192144
1427.162495387113 69.05058320915236 21.495146482192144
1427.1833289220542 66.32914907288927 21.495146482192144
1427.2041624575575 67.01966074664219 21.495146482192144
1427.224995993317 69.40382736790757 21.495146482192144
1427.2458295290103 70.1934357564131 21.495146482192144
1427.2666630643002 71.14912484991784 21.495146482192144
1427.2874965988492 70.98316601134728 21.495146482192144
1427.3083301323138 71.83237265382397 21.495146482192144
1427.3291636643598 72.43359972277734 21.495146482192144
1427.349997194664 71.61976353326658 21.495146482192144
1427.3708307229185 71.07493278262706 21.495146482192144
1427.3916642488407 69.11362032038701 21.495146482192144
1427.412497772173 66.85139390497385 21.495146482192144
1427.433331292691 66.97454195499594 21.495146482192144
1427.4541648102056 67.45712558184258 21.495146482192144
1427.4749983245642 68.58961546264916 21.495146482192144
1427.495831835659 68.8323237844117 21.495146482192144
1427.5166653434235 68.42574909803196 21.495146482192144
1427.5374988478359 69.00886478605645 21.495146482192144
1427.5583323489193 70.5847583431297 21.495146482192144
1427.62083283309 70.67147573182822 21.495146482192144
1427.6624998082448 70.26713641514571 21.495146482192144
1427.6833332922101 69.24447112141223 21.495146482192144
1427.7041667741382 68.90714385251655 21.495146482192144
1427.725000254335 67.01780095964389 21.495146482192144
1427.7458337331263 67.073690092359 21.495146482192144
1427.7666672108473 66.72360493065479 21.495146482192144
1427.7875006878392 67.0136189879101 21.495146482192144
1427.8083341644424 70.21706542902871 21.495146482192144
1427.8291676409908 70.66521041031233 21.495146482192144
1427.8500011178087 70.73614581719866 21.495146482192144
1427.8708345952 71.28581508104138 21.495146482192144
1427.8916680734474 72.21766015552777 21.495146482192144
1427.9125015528055 71.68188430227656 21.495146482192144
1427.9333350334975 70.0606874573715 21.495146482192144
1427.9541685157112 69.90133216713708 21.495146482192144
1427.9750019995925 68.28837727041348 21.495146482192144
1427.995835485248 68.25629834301068 21.495146482192144
1428.0166689727425 67.61225635022178 21.495146482192144
1428.0375024620917 67.4634196645515 21.495146482192144
1428.0583359532718 68.76379218142773 21.495146482192144
1428.0791694462102 68.14160957505139 21.495146482192144
1428.1000029407935 69.04756895070149 21.495146482192144
1428.1208364368688 70.48619294318509 21.495146482192144
1428.1416699342387 71.37332713320552 21.495146482192144
1428.1625034326764 71.37122370801443 21.495146482192144
1428.183336931923 70.8817402066081 21.495146482192144
1428.2041704316896 71.22956503608508 21.495146482192144
1428.2250039316689 69.1562780893372 21.495146482192144
1428.2458374315356 68.62870131011847 21.495146482192144
1428.266670930955 68.70769254131578 21.495146482192144
1428.287504429584 68.14102206449546 21.495146482192144
1428.308337927083 67.39852147116373 21.495146482192144
1428.3291714231173 67.26005883180302 21.495146482192144
1428.3500049173672 66.79151183679083 21.495146482192144
1428.3708384095266 68.49432210294601 21.495146482192144
1428.3916718993157 68.68196147556641 21.495146482192144
1428.4125053864827 70.82932456853153 21.495146482192144
1428.433338870805 71.64278251114082 21.495146482192144
1428.4541723521004 71.76019190804702 21.495146482192144
1428.4750058302209 71.7060820056582 21.495146482192144
1428.4958393050638 71.14293034449354 21.495146482192144
1428.5166727765697 70.65341538102602 21.495146482192144
1428.537506244722 68.40743806743406 21.495146482192144
1428.558339709549 68.5807251203575 21.495146482192144
1428.5791731711256 67.383448779224 21.495146482192144
1428.6000066295676 67.73739065200587 21.495146482192144
1428.6208400850335 67.83987628692375 21.495146482192144
1428.641673537717 68.52674634730103 21.495146482192144
1428.6625069878503 69.08954726184454 21.495146482192144
1428.683340435696 69.16483299029578 21.495146482192144
1428.70417388154 69.86147040494912 21.495146482192144
1428.7250073256948 71.0492158871904 21.495146482192144
1428.745840768484 73.34171660154938 21.495146482192144
1428.7666742102456 71.61701829838411 21.495146482192144
1428.7875076513221 70.87215605677952 21.495146482192144
1428.808341092051 69.79155887307937 21.495146482192144
1428.8291745327665 69.92977613759571 21.495146482192144
1428.850007973791 67.46311136868694 21.495146482192144
1428.870841415425 68.4651715189863 21.495146482192144
1428.8916748579488 66.6469869905746 21.495146482192144
1428.9125083016124 68.04903134108305 21.495146482192144
1428.9333417466346 68.85526803443986 21.495146482192144
1428.9541751931977 70.05884130939764 21.495146482192144
1428.9750086414438 70.12744988206065 21.495146482192144
1428.9958420914727 70.61318405714178 21.495146482192144
1429.016675543343 71.6620180325431 21.495146482192144
1429.037508997066 70.75467879272178 21.495146482192144
1429.058342452611 71.88079774553378 21.495146482192144
1429.0791759099004 69.85161736431296 21.495146482192144
1429.1000093688147 69.46017764144506 21.495146482192144
1429.1208428291952 68.79881118860838 21.495146482192144
1429.141676290841 67.30383644093226 21.495146482192144
1429.162509753521 67.56072165195287 21.495146482192144
1429.1833432169717 66.95021426062405 21.495146482192144
1429.2041766809018 67.05572718454474 21.495146482192144
1429.225010145 68.01227524477618 21.495146482192144
1429.266677072387 70.21926698251822 21.495146482192144
1429.2875105349983 71.28574823717754 21.495146482192144
1429.3083439964323 71.74765741108304 21.495146482192144
1429.3291774563577 70.80749516775445 21.495146482192144
1429.350010914456 71.49992841648339 21.495146482192144
1429.3708443704236 70.36393232672916 21.495146482192144
1429.3916778239843 71.12787876660586 21.495146482192144
1429.4125112748907 68.56178611794932 21.495146482192144
1429.4333447229249 68.48976124690604 21.495146482192144
1429.4541781679075 67.83547752930357 21.495146482192144
1429.4750116096998 66.63301634056705 21.495146482192144
1429.4958450482013 67.2999987521982 21.495146482192144
1429.5166784833586 68.78714168662023 21.495146482192144
1429.5375119151631 69.64042549639403 21.495146482192144
1429.5583453436486 69.99724823290855 21.495146482192144
1429.5791787688945 72.09356786235753 21.495146482192144
1429.6000121910226 71.0315352322392 21.495146482192144
1429.620845610196 71.52497952777219 21.495146482192144
1429.6416790266142 70.57928250500383 21.495146482192144
1429.6625124405139 69.04364809031964 21.495146482192144
1429.683345852159 69.43971811553689 21.495146482192144
1429.7041792618418 69.54136143375442 21.495146482192144
1429.7250126698757 67.76693178283061 21.495146482192144
1429.7458460765868 66.96253989793577 21.495146482192144
1429.7666794823126 68.32934097365744 21.495146482192144
1429.787512887396 67.20125554922171 21.495146482192144
1429.8083462921754 68.21893009931155 21.495146482192144
1429.8291796969827 69.5879859663383 21.495146482192144
1429.8500131021376 70.95727973508097 21.495146482192144
