#WAVELENGTH FLUX ERROR DQ
1128.056369223205 0.0 0.0 128
1128.0663354937362 0.0 0.0 128
1128.0763017642673 0.0 0.0 128
1128.0862680347986 0.0 0.0 128
1128.0962343053297 0.0 0.0 128
1128.106200575861 0.0 0.0 128
1128.1161668463924 0.0 0.0 128
1128.1261331169235 0.0 0.0 128
1128.1360993874548 0.0 0.0 128
1128.146065657986 0.0 0.0 128
1128.1560319285172 0.0 0.0 128
1128.1659981990485 0.0 0.0 128
1128.1759644695796 0.0 0.0 128
1128.185930740111 0.0 0.0 128
1128.195897010642 0.0 0.0 128
1128.2058632811734 0.0 0.0 128
1128.2158295517045 0.0 0.0 128
1128.2257958222358 0.0 0.0 128
1128.2357620927671 0.0 0.0 128
1128.2457283632982 0.0 0.0 128
1128.2556946338295 0.0 0.0 128
1128.2656609043606 0.0 0.0 128
1128.275627174892 0.0 0.0 128
1128.2855934454233 0.0 0.0 128
1128.2955597159544 0.0 0.0 128
1128.3055259864857 0.0 0.0 128
1128.3154922570168 0.0 0.0 128
1128.325458527548 0.0 0.0 128
1128.3354247980794 0.0 0.0 128
1128.3453910686105 0.0 0.0 128
1128.3553573391418 0.0 0.0 128
1128.365323609673 0.0 0.0 128
1128.3752898802043 0.0 0.0 128
1128.3852561507354 0.0 0.0 128
1128.3952224212667 0.0 0.0 128
1128.405188691798 0.0 0.0 128
1128.415154962329 0.0 0.0 128
1128.4251212328604 0.0 0.0 128
1128.4350875033915 0.0 0.0 128
1128.4450537739228 0.0 0.0 128
1128.4550200444542 0.0 0.0 128
1128.4649863149853 0.0 0.0 128
1128.4749525855166 0.0 0.0 128
1128.4849188560477 0.0 0.0 128
1128.494885126579 0.0 0.0 128
1128.50485139711 0.0 0.0 128
1128.5148176676414 0.0 0.0 128
1128.5247839381727 0.0 0.0 128
1128.5347502087038 0.0 0.0 128
1128.5447164792351 0.0 0.0 128
1128.5546827497662 0.0 0.0 128
1128.5646490202976 0.0 0.0 128
1128.574615290829 0.0 0.0 128
1128.58458156136 0.0 0.0 128
1128.5945478318913 0.0 0.0 128
1128.6045141024224 0.0 0.0 128
1128.6144803729537 0.0 0.0 128
1128.624446643485 0.0 0.0 128
1128.6344129140161 0.0 0.0 128
1128.6443791845475 0.0 0.0 128
1128.6543454550786 0.0 0.0 128
1128.6643117256099 0.0 0.0 128
1128.674277996141 0.0 0.0 128
1128.6842442666723 0.0 0.0 128
1128.6942105372036 0.0 0.0 128
1128.7041768077347 0.0 0.0 128
1128.714143078266 0.0 0.0 128
1128.7241093487971 0.0 0.0 128
1128.7340756193285 0.0 0.0 128
1128.7440418898598 0.0 0.0 128
1128.7540081603909 0.0 0.0 128
1128.7639744309222 0.0 0.0 128
1128.7739407014533 0.0 0.0 128
1128.7839069719846 0.0 0.0 128
1128.7938732425157 0.0 0.0 128
1128.803839513047 0.0 0.0 128
1128.8138057835783 0.0 0.0 128
1128.8237720541094 0.0 0.0 128
1128.8337383246408 0.0 0.0 128
1128.8437045951719 0.0 0.0 128
1128.8536708657032 0.0 0.0 128
1128.8636371362345 0.0 0.0 128
1128.8736034067656 0.0 0.0 128
1128.883569677297 0.0 0.0 128
1128.893535947828 0.0 0.0 128
1128.9035022183593 0.0 0.0 128
1128.9134684888907 0.0 0.0 128
1128.9234347594218 0.0 0.0 128
1128.933401029953 0.0 0.0 128
1128.9433673004842 0.0 0.0 128
1128.9533335710155 0.0 0.0 128
1128.9632998415466 0.0 0.0 128
1128.973266112078 0.0 0.0 128
1128.9832323826092 0.0 0.0 128
1128.9931986531403 0.0 0.0 128
1129.0031649236716 0.0 0.0 128
1129.0131311942027 0.0 0.0 128
1129.023097464734 0.0 0.0 128
1129.0330637352654 0.0 0.0 128
1129.0430300057965 0.0 0.0 128
1129.0529962763278 0.0 0.0 128
1129.062962546859 0.0 0.0 128
1129.0729288173902 0.0 0.0 128
1129.0828950879213 0.0 0.0 128
1129.0928613584526 0.0 0.0 128
1129.102827628984 0.0 0.0 128
1129.112793899515 0.0 0.0 128
1129.1227601700464 0.0 0.0 128
1129.1327264405775 0.0 0.0 128
1129.1426927111088 0.0 0.0 128
1129.1526589816401 0.0 0.0 128
1129.1626252521712 0.0 0.0 128
1129.1725915227025 0.0 0.0 128
1129.1825577932336 0.0 0.0 128
1129.192524063765 0.0 0.0 128
1129.2024903342963 0.0 0.0 128
1129.2124566048274 0.0 0.0 128
1129.2224228753587 0.0 0.0 128
1129.2323891458898 0.0 0.0 128
1129.242355416421 0.0 0.0 128
1129.2523216869522 0.0 0.0 128
1129.2622879574835 0.0 0.0 128
1129.2722542280148 0.0 0.0 128
1129.282220498546 0.0 0.0 128
1129.2921867690773 0.0 0.0 128
1129.3021530396084 0.0 0.0 128
1129.3121193101397 0.0 0.0 128
1129.322085580671 0.0 0.0 128
1129.332051851202 0.0 0.0 128
1129.3420181217334 0.0 0.0 128
1129.3519843922645 0.0 0.0 128
1129.3619506627958 0.0 0.0 128
1129.371916933327 0.0 0.0 128
1129.3818832038583 0.0 0.0 128
1129.3918494743896 0.0 0.0 128
1129.4018157449207 0.0 0.0 128
1129.411782015452 0.0 0.0 128
1129.421748285983 0.0 0.0 128
1129.4317145565144 0.0 0.0 128
1129.4416808270457 0.0 0.0 128
1129.4516470975768 0.0 0.0 128
1129.4616133681081 0.0 0.0 128
1129.4715796386392 0.0 0.0 128
1129.4815459091706 0.0 0.0 128
1129.4915121797019 0.0 0.0 128
1129.501478450233 0.0 0.0 0
1129.5114447207643 0.0 0.0 0
1129.5214109912954 0.0 0.0 0
1129.5313772618267 0.0 0.0 0
1129.5413435323578 0.0 0.0 0
1129.5513098028891 0.0 0.0 0
1129.5612760734205 0.0 0.0 0
1129.5712423439516 0.0 0.0 0
1129.5812086144829 0.0 0.0 0
1129.591174885014 0.0 0.0 0
1129.6011411555453 0.0 0.0 0
1129.6111074260766 0.0 0.0 0
1129.6210736966077 0.0 0.0 0
1129.631039967139 0.0 0.0 0
1129.6410062376701 0.0 0.0 0
1129.6509725082014 0.0 0.0 0
1129.6609387787325 0.0 0.0 0
1129.6709050492639 0.0 0.0 0
1129.6808713197952 0.0 0.0 0
1129.6908375903263 0.0 0.0 0
1129.7008038608576 0.0 0.0 0
1129.7107701313887 0.0 0.0 0
1129.72073640192 0.0 0.0 0
1129.7307026724513 0.0 0.0 0
1129.7406689429824 0.0 0.0 0
1129.7506352135138 0.0 0.0 0
1129.7606014840449 0.0 0.0 0
1129.7705677545762 0.0 0.0 0
1129.7805340251075 0.0 0.0 0
1129.7905002956386 0.0 0.0 0
1129.80046656617 0.0 0.0 0
1129.810432836701 0.0 0.0 0
1129.8203991072323 0.0 0.0 0
1129.8303653777634 0.0 0.0 0
1129.8403316482948 0.0 0.0 0
1129.850297918826 0.0 0.0 0
1129.8602641893572 0.0 0.0 0
1129.8702304598885 0.0 0.0 0
1129.8801967304196 0.0 0.0 0
1129.890163000951 0.0 0.0 0
1129.9001292714822 0.0 0.0 0
1129.9100955420133 0.0 0.0 0
1129.9200618125446 0.0 0.0 0
1129.9300280830757 0.0 0.0 0
1129.939994353607 0.0 0.0 0
1129.9499606241382 0.0 0.0 0
1129.9599268946695 0.0 0.0 0
1129.9698931652008 0.0 0.0 0
1129.979859435732 0.0 0.0 0
1129.9898257062632 0.0 0.0 0
1129.9997919767943 0.0 0.0 0
1130.0097582473256 0.0 0.0 0
1130.019724517857 0.0 0.0 0
1130.029690788388 0.0 0.0 0
1130.0396570589194 0.0 0.0 0
1130.0496233294505 0.0 0.0 0
1130.0595895999818 0.0 0.0 0
1130.069555870513 0.0 0.0 0
1130.0795221410442 0.0 0.0 0
1130.0894884115755 0.0 0.0 0
1130.0994546821066 0.0 0.0 0
1130.109420952638 0.0 0.0 0
1130.119387223169 0.0 0.0 0
1130.1293534937004 0.0 0.0 0
1130.1393197642317 0.0 0.0 0
1130.1492860347628 0.0 0.0 0
1130.159252305294 0.0 0.0 0
1130.1692185758252 0.0 0.0 0
1130.1791848463565 0.0 0.0 0
1130.1891511168878 0.0 0.0 0
1130.199117387419 0.0 0.0 0
1130.2090836579503 0.0 0.0 0
1130.2190499284814 0.0 0.0 0
1130.2290161990127 0.0 0.0 0
1130.2389824695438 0.0 0.0 0
1130.248948740075 0.0 0.0 0
1130.2589150106064 0.0 0.0 0
1130.2688812811375 0.0 0.0 0
1130.2788475516688 0.0 0.0 0
1130.2888138222 0.0 0.0 0
1130.2987800927312 0.0 0.0 0
1130.3087463632626 0.0 0.0 0
1130.3187126337937 0.0 0.0 0
1130.328678904325 0.0 0.0 0
1130.338645174856 0.0 0.0 0
1130.3486114453874 0.0 0.0 0
1130.3585777159187 0.0 0.0 0
1130.3685439864498 0.0 0.0 0
1130.3785102569811 0.0 0.0 0
1130.3884765275122 0.0 0.0 0
1130.3984427980436 0.0 0.0 0
1130.4084090685747 0.0 0.0 0
1130.418375339106 0.0 0.0 0
1130.4283416096373 0.0 0.0 0
1130.4383078801684 0.0 0.0 0
1130.4482741506997 0.0 0.0 0
1130.4582404212308 0.0 0.0 0
1130.4682066917621 0.0 0.0 0
1130.4781729622935 0.0 0.0 0
1130.4881392328246 0.0 0.0 0
1130.4981055033559 0.0 0.0 0
1130.508071773887 0.0 0.0 0
1130.5180380444183 0.0 0.0 0
1130.5280043149494 0.0 0.0 0
1130.5379705854807 0.0 0.0 0
1130.547936856012 0.0 0.0 0
1130.5579031265431 0.0 0.0 0
1130.5678693970744 0.0 0.0 0
1130.5778356676055 0.0 0.0 0
1130.5878019381369 0.0 0.0 0
1130.5977682086682 0.0 0.0 0
1130.6077344791993 0.0 0.0 0
1130.6177007497306 0.0 0.0 0
1130.6276670202617 0.0 0.0 0
1130.637633290793 0.0 0.0 0
1130.6475995613243 0.0 0.0 0
1130.6575658318554 0.0 0.0 0
1130.6675321023868 0.0 0.0 0
1130.6774983729179 0.0 0.0 0
1130.6874646434492 0.0 0.0 0
1130.6974309139803 0.0 0.0 0
1130.7073971845116 0.0 0.0 0
1130.717363455043 0.0 0.0 0
1130.727329725574 0.0 0.0 0
1130.7372959961053 0.0 0.0 0
1130.7472622666364 0.0 0.0 0
1130.7572285371677 0.0 0.0 0
1130.767194807699 0.0 0.0 0
1130.7771610782302 0.0 0.0 0
1130.7871273487615 0.0 0.0 0
1130.7970936192926 0.0 0.0 0
1130.807059889824 0.0 0.0 0
1130.817026160355 0.0 0.0 0
1130.8269924308863 0.0 0.0 0
1130.8369587014176 0.0 0.0 0
1130.8469249719487 0.0 0.0 0
1130.85689124248 0.0 0.0 0
1130.8668575130112 0.0 0.0 0
1130.8768237835425 0.0 0.0 0
1130.8867900540738 0.0 0.0 0
1130.896756324605 0.0 0.0 0
1130.9067225951362 0.0 0.0 0
1130.9166888656673 0.0 0.0 0
1130.9266551361986 0.0 0.0 0
1130.93662140673 0.0 0.0 0
1130.946587677261 0.0 0.0 0
1130.9565539477924 0.0 0.0 0
1130.9665202183235 0.0 0.0 0
1130.9764864888548 0.0 0.0 0
1130.9864527593859 0.0 0.0 0
1130.9964190299172 0.0 0.0 0
1131.0063853004485 0.0 0.0 0
1131.0163515709796 0.0 0.0 0
1131.026317841511 0.0 0.0 0
1131.036284112042 0.0 0.0 0
1131.0462503825734 0.0 0.0 0
1131.0562166531047 0.0 0.0 0
1131.0661829236358 0.0 0.0 0
1131.076149194167 0.0 0.0 0
1131.0861154646982 0.0 0.0 0
1131.0960817352295 0.0 0.0 0
1131.1060480057606 0.0 0.0 0
1131.116014276292 0.0 0.0 0
1131.1259805468233 0.0 0.0 0
1131.1359468173544 0.0 0.0 0
1131.1459130878857 0.0 0.0 0
1131.1558793584168 0.0 0.0 0
1131.165845628948 0.0 0.0 0
1131.1758118994794 0.0 0.0 0
1131.1857781700105 0.0 0.0 0
1131.1957444405418 0.0 0.0 0
1131.205710711073 0.0 0.0 0
1131.2156769816042 0.0 0.0 0
1131.2256432521356 0.0 0.0 0
1131.2356095226667 0.0 0.0 0
1131.245575793198 0.0 0.0 0
1131.255542063729 0.0 0.0 0
1131.2655083342604 0.0 0.0 0
1131.2754746047915 0.0 0.0 0
1131.2854408753228 0.0 0.0 0
1131.2954071458541 0.0 0.0 0
1131.3053734163852 0.0 0.0 0
1131.3153396869166 0.0 0.0 0
1131.3253059574477 0.0 0.0 0
1131.335272227979 0.0 0.0 0
1131.3452384985103 0.0 0.0 0
1131.3552047690414 0.0 0.0 0
1131.3651710395727 0.0 0.0 0
1131.3751373101038 0.0 0.0 0
1131.3851035806351 0.0 0.0 0
1131.3950698511662 0.0 0.0 0
1131.4050361216975 0.0 0.0 0
1131.4150023922289 0.0 0.0 0
1131.42496866276 0.0 0.0 0
1131.4349349332913 0.0 0.0 0
1131.4449012038224 0.0 0.0 0
1131.4548674743537 0.0 0.0 0
1131.464833744885 0.0 0.0 0
1131.4748000154161 0.0 0.0 0
1131.4847662859474 0.0 0.0 0
1131.4947325564785 0.0 0.0 0
1131.5046988270099 0.0 0.0 0
1131.5146650975412 0.0 0.0 0
1131.5246313680723 0.0 0.0 0
1131.5345976386036 0.0 0.0 0
1131.5445639091347 0.0 0.0 0
1131.554530179666 0.0 0.0 0
1131.564496450197 0.0 0.0 0
1131.5744627207284 0.0 0.0 0
1131.5844289912598 0.0 0.0 0
1131.5943952617909 0.0 0.0 0
1131.6043615323222 0.0 0.0 0
1131.6143278028533 0.0 0.0 0
1131.6242940733846 0.0 0.0 0
1131.634260343916 0.0 0.0 0
1131.644226614447 0.0 0.0 0
1131.6541928849783 0.0 0.0 0
1131.6641591555094 0.0 0.0 0
1131.6741254260407 0.0 0.0 0
1131.6840916965718 1.8883898893380657e-13 3.129016617748996e-14 0
1131.6940579671032 1.5665420349808556e-13 2.884621862664534e-14 0
1131.7040242376345 1.7269436477628658e-13 3.008873464510446e-14 0
1131.7139905081656 1.64584098845226e-13 2.082939906439176e-14 0
1131.723956778697 1.304524386734271e-13 1.8845705500162603e-14 0
1131.733923049228 1.8060376870236705e-13 2.167473625168566e-14 0
1131.7438893197593 1.4240598446551428e-13 1.9554353592626285e-14 0
1131.7538555902906 1.4037512471865021e-13 1.944205396447931e-14 0
1131.7638218608217 1.8046756580444856e-13 2.1673894300936088e-14 0
1131.773788131353 1.8243169290759614e-13 2.17725465342369e-14 0
1131.7837544018842 1.5633210058516728e-13 2.0359468573386864e-14 0
1131.7937206724155 1.4429745647057818e-13 1.9663686911391975e-14 0
1131.8036869429468 1.462818988119327e-13 1.97740891857371e-14 0
1131.813653213478 1.1014378021841423e-13 1.7536754993584432e-14 0
1131.8236194840092 1.5818170883384608e-13 2.045405166040907e-14 0
1131.8335857545403 1.4416044042103032e-13 1.9641684383554098e-14 0
1131.8435520250716 1.4012502638251212e-13 1.9407620381107528e-14 0
1131.8535182956027 1.6610653553583016e-13 2.088654160107943e-14 0
1131.863484566134 1.5807452189656873e-13 2.044391437009633e-14 0
1131.8734508366654 1.420322057665499e-13 1.9522434003041954e-14 0
1131.8834171071965 1.6201168011320544e-13 2.065782068246414e-14 0
1131.8933833777278 2.1399997388298758e-13 2.3328307195051926e-14 0
1131.9033496482589 1.7795133585001705e-13 2.151375764005998e-14 0
1131.9133159187902 1.4592203855835761e-13 1.9741937509125222e-14 0
1131.9232821893215 1.6189022236483275e-13 2.0645005073972184e-14 0
1131.9332484598526 2.078287222222544e-13 2.3019912663352002e-14 0
1131.943214730384 1.4983678089507818e-13 1.996292162880029e-14 0
1131.953181000915 1.75794044577314e-13 2.138295542421318e-14 0
