1394.6300 0.8113 0.7665
1394.6400 0.7424 0.7682
1394.6500 0.7898 0.7702
1394.6600 0.7838 0.7724
1394.6700 0.7764 0.7747
1394.6800 0.8098 0.7770
1394.6900 0.8537 0.7792
1394.7000 0.7837 0.7815
1394.7100 0.7950 0.7838
1394.7200 0.8610 0.7863
1394.7300 0.7994 0.7890
1394.7400 0.8550 0.7920
1394.7500 0.7880 0.7954
1394.7600 0.7743 0.7991
1394.7700 0.7796 0.8031
1394.7800 0.8246 0.8073
1394.7900 0.7623 0.8117
1394.8000 0.7933 0.8162
1394.8100 0.9206 0.8207
1394.8200 0.7748 0.8251
1394.8300 0.8508 0.8295
1394.8400 0.8553 0.8337
1394.8500 0.8573 0.8377
1394.8600 0.8305 0.8415
1394.8700 0.8665 0.8451
1394.8800 0.8331 0.8484
1394.8900 0.7805 0.8516
1394.9000 0.7914 0.8546
1394.9100 0.8454 0.8575
1394.9200 0.9030 0.8603
1394.9300 0.8544 0.8631
1394.9400 0.8807 0.8660
1394.9500 0.8922 0.8689
1394.9600 0.9149 0.8717
1394.9700 0.8760 0.8746
1394.9800 0.8897 0.8775
1394.9900 0.9146 0.8802
1395.0000 0.7788 0.8829
1395.0100 0.9493 0.8853
1395.0200 0.8742 0.8874
1395.0300 0.9254 0.8893
1395.0400 0.8896 0.8909
1395.0500 0.9041 0.8922
1395.0600 0.9053 0.8935
1395.0700 0.8875 0.8947
1395.0800 0.9795 0.8961
1395.0900 0.8878 0.8976
1395.1000 0.9041 0.8994
1395.1100 0.9845 0.9015
1395.1200 0.9091 0.9038
1395.1300 0.8761 0.9063
1395.1400 0.9815 0.9088
1395.1500 0.9707 0.9113
1395.1600 0.9155 0.9137
1395.1700 1.0327 0.9158
1395.1800 0.9886 0.9178
1395.1900 0.9662 0.9196
1395.2000 0.9471 0.9212
1395.2100 0.8545 0.9227
1395.2200 0.8917 0.9241
1395.2300 1.0047 0.9255
1395.2400 0.8818 0.9270
1395.2500 1.0010 0.9284
1395.2600 1.0096 0.9300
1395.2700 0.8326 0.9317
1395.2800 0.9454 0.9335
1395.2900 1.0278 0.9353
1395.3000 0.8503 0.9372
1395.3100 0.9141 0.9390
1395.3200 1.0605 0.9407
1395.3300 1.0363 0.9422
1395.3400 1.0001 0.9434
1395.3500 1.1158 0.9444
1395.3600 1.0951 0.9452
1395.3700 1.0231 0.9458
1395.3800 0.9715 0.9463
1395.3900 0.9982 0.9469
1395.4000 1.0832 0.9476
1395.4100 0.9376 0.9485
1395.4200 0.9383 0.9496
1395.4300 0.9824 0.9509
1395.4400 1.0397 0.9524
1395.4500 0.9738 0.9541
1395.4600 0.9384 0.9557
1395.4700 0.9033 0.9574
1395.4800 0.8463 0.9590
1395.4900 0.8911 0.9605
1395.5000 0.9575 0.9618
1395.5100 0.9547 0.9631
1395.5200 0.9733 0.9642
1395.5300 0.9557 0.9653
1395.5400 0.8518 0.9662
1395.5500 0.9508 0.9671
1395.5600 1.0513 0.9679
1395.5700 0.9761 0.9686
1395.5800 0.9429 0.9693
1395.5900 0.9604 0.9700
1395.6000 0.9353 0.9706
1395.6100 0.9920 0.9712
1395.6200 0.8827 0.9717
1395.6300 0.8945 0.9723
1395.6400 0.9561 0.9728
1395.6500 1.0266 0.9733
1395.6600 0.9820 0.9738
1395.6700 0.9392 0.9742
1395.6800 0.9228 0.9747
1395.6900 0.8580 0.9751
1395.7000 0.9261 0.9755
1395.7100 1.0389 0.9759
1395.7200 0.9531 0.9763
1395.7300 0.9553 0.9767
1395.7400 0.9808 0.9770
1395.7500 0.9662 0.9774
1395.7600 0.9302 0.9777
1395.7700 0.9204 0.9780
1395.7800 0.9122 0.9783
1395.7900 0.9325 0.9786
1395.8000 0.7958 0.9789
1395.8100 0.8782 0.9792
1395.8200 0.9410 0.9795
1395.8300 0.8996 0.9798
1395.8400 1.0204 0.9801
