   1292.000    1.016    0.999 
   1292.010    1.015    0.999 
   1292.020    1.046    0.999 
   1292.030    1.067    0.999 
   1292.040    1.022    0.999 
   1292.050    1.013    0.999 
   1292.060    0.987    0.999 
   1292.070    0.987    0.999 
   1292.080    1.033    0.999 
   1292.090    1.052    0.999 
   1292.100    0.986    0.999 
   1292.110    0.954    0.999 
   1292.120    0.966    0.999 
   1292.130    0.911    0.999 
   1292.140    0.975    0.999 
   1292.150    0.977    0.999 
   1292.160    0.938    0.999 
   1292.170    0.946    0.999 
   1292.180    0.925    0.999 
   1292.190    0.962    0.999 
   1292.200    1.026    0.999 
   1292.210    1.015    0.999 
   1292.220    0.967    0.999 
   1292.230    0.995    0.999 
   1292.240    0.999    0.999 
   1292.250    0.990    0.999 
   1292.260    0.958    0.999 
   1292.270    0.901    0.999 
   1292.280    0.952    0.999 
   1292.290    0.999    0.999 
   1292.300    0.933    0.999 
   1292.310    0.942    0.999 
   1292.320    1.006    0.999 
   1292.330    0.940    0.999 
   1292.340    0.996    0.999 
   1292.350    0.992    0.999 
   1292.360    1.006    0.999 
   1292.370    1.010    0.999 
   1292.380    0.954    0.999 
   1292.390    0.987    0.999 
   1292.400    1.046    0.999 
   1292.410    0.971    0.999 
   1292.420    0.920    0.999 
   1292.430    0.945    0.999 
   1292.440    0.989    0.999 
   1292.450    0.947    0.999 
   1292.460    0.924    0.999 
   1292.470    1.016    0.999 
   1292.480    0.964    0.999 
   1292.490    0.963    0.999 
   1292.500    0.956    0.998 
   1292.510    0.999    0.998 
   1292.520    1.040    0.998 
   1292.530    1.059    0.998 
   1292.540    0.999    0.998 
   1292.550    0.899    0.998 
   1292.560    0.980    0.998 
   1292.570    0.938    0.998 
   1292.580    0.991    0.998 
   1292.590    1.000    0.998 
   1292.600    1.018    0.998 
   1292.610    1.001    0.998 
   1292.620    0.961    0.998 
   1292.630    0.983    0.998 
   1292.640    1.003    0.998 
   1292.650    0.993    0.998 
   1292.660    0.926    0.998 
   1292.670    0.928    0.998 
   1292.680    0.931    0.998 
   1292.690    1.019    0.998 
   1292.700    1.008    0.998 
   1292.710    0.961    0.998 
   1292.720    1.002    0.998 
   1292.730    1.002    0.998 
   1292.740    0.889    0.998 
   1292.750    0.919    0.998 
   1292.760    0.953    0.998 
   1292.770    0.950    0.998 
   1292.780    1.013    0.998 
   1292.790    0.972    0.998 
   1292.800    0.901    0.998 
   1292.810    0.901    0.998 
   1292.820    0.964    0.998 
   1292.830    0.986    0.998 
   1292.840    1.044    0.998 
   1292.850    0.914    0.998 
   1292.860    0.995    0.997 
   1292.870    0.947    0.997 
   1292.880    1.036    0.997 
   1292.890    1.027    0.997 
   1292.900    1.025    0.997 
   1292.910    0.942    0.997 
   1292.920    0.957    0.997 
   1292.930    0.943    0.997 
   1292.940    0.948    0.997 
   1292.950    1.093    0.997 
   1292.960    1.017    0.997 
   1292.970    0.941    0.997 
   1292.980    0.992    0.997 
   1292.990    1.008    0.997 
   1293.000    1.066    0.997 
   1293.010    1.113    0.997 
   1293.020    0.989    0.996 
   1293.030    0.995    0.996 
   1293.040    1.000    0.996 
   1293.050    1.052    0.996 
   1293.060    0.924    0.996 
   1293.070    0.990    0.996 
   1293.080    1.027    0.996 
   1293.090    1.014    0.996 
   1293.100    1.038    0.996 
   1293.110    1.023    0.995 
   1293.120    1.078    0.995 
   1293.130    1.033    0.995 
   1293.140    0.954    0.995 
   1293.150    1.035    0.995 
   1293.160    0.956    0.995 
   1293.170    0.954    0.995 
   1293.180    1.044    0.994 
   1293.190    0.969    0.994 
   1293.200    0.951    0.994 
   1293.210    1.022    0.994 
   1293.220    1.017    0.993 
   1293.230    0.934    0.993 
   1293.240    0.931    0.993 
   1293.250    0.918    0.992 
   1293.260    1.050    0.992 
   1293.270    1.022    0.992 
   1293.280    0.882    0.991 
   1293.290    1.033    0.991 
   1293.300    1.102    0.990 
   1293.310    1.025    0.990 
   1293.320    0.954    0.989 
   1293.330    1.028    0.988 
   1293.340    0.970    0.988 
   1293.350    0.953    0.987 
   1293.360    0.998    0.986 
   1293.370    1.074    0.984 
   1293.380    1.014    0.983 
   1293.390    0.936    0.981 
   1293.400    1.021    0.979 
   1293.410    0.971    0.977 
   1293.420    0.961    0.975 
   1293.430    1.011    0.971 
   1293.440    0.911    0.967 
   1293.450    1.035    0.963 
   1293.460    0.987    0.958 
   1293.470    0.891    0.952 
   1293.480    0.925    0.945 
   1293.490    0.934    0.939 
   1293.500    0.855    0.932 
   1293.510    0.954    0.924 
   1293.520    0.841    0.917 
   1293.530    0.872    0.910 
   1293.540    0.809    0.903 
   1293.550    0.849    0.896 
   1293.560    0.871    0.888 
   1293.570    0.839    0.881 
   1293.580    0.772    0.874 
   1293.590    0.899    0.868 
   1293.600    0.776    0.862 
   1293.610    0.786    0.856 
   1293.620    0.813    0.852 
   1293.630    0.852    0.849 
   1293.640    0.813    0.846 
   1293.650    0.842    0.843 
   1293.660    0.789    0.841 
   1293.670    0.913    0.839 
   1293.680    0.795    0.838 
   1293.690    0.845    0.837 
   1293.700    0.756    0.836 
   1293.710    0.752    0.836 
   1293.720    0.783    0.836 
   1293.730    0.817    0.838 
   1293.740    0.774    0.840 
   1293.750    0.817    0.843 
   1293.760    0.852    0.846 
   1293.770    0.810    0.850 
   1293.780    0.768    0.854 
   1293.790    0.846    0.857 
   1293.800    0.816    0.861 
   1293.810    0.823    0.865 
   1293.820    0.796    0.869 
   1293.830    0.791    0.873 
   1293.840    0.898    0.877 
   1293.850    0.864    0.882 
   1293.860    0.863    0.887 
   1293.870    0.898    0.892 
   1293.880    0.909    0.898 
   1293.890    0.884    0.904 
   1293.900    0.957    0.910 
   1293.910    0.974    0.916 
   1293.920    0.908    0.922 
   1293.930    0.902    0.928 
   1293.940    0.920    0.933 
   1293.950    1.014    0.939 
   1293.960    1.039    0.944 
   1293.970    0.985    0.949 
   1293.980    0.917    0.954 
   1293.990    0.905    0.958 
   1294.000    0.894    0.962 
   1294.010    0.981    0.966 
   1294.020    0.968    0.970 
   1294.030    0.946    0.973 
   1294.040    0.942    0.975 
   1294.050    0.982    0.977 
   1294.060    0.946    0.979 
