1132.668 2.17508e-13 2.39863e-14 0 0.134946
1132.678 2.17508e-13 2.39231e-14 0 0.134946
1132.688 1.78088e-13 2.16487e-14 0 0.110523
1132.698 1.93778e-13 2.25756e-14 0 0.120298
1132.708 2.01596e-13 2.30214e-14 0 0.125190
1132.718 1.62165e-13 2.06498e-14 0 0.100735
1132.728 1.51617e-13 1.9967e-14 0 0.094213
1132.738 2.06632e-13 2.32975e-14 0 0.128438
1132.748 1.98709e-13 2.28432e-14 0 0.123552
1132.758 1.67171e-13 2.09551e-14 0 0.103975
1132.768 1.59288e-13 2.04538e-14 0 0.099102
1132.778 2.08975e-13 2.34149e-14 0 0.130056
1132.788 1.61814e-13 2.06071e-14 0 0.100737
1132.798 2.01012e-13 2.29576e-14 0 0.125178
1132.808 1.69559e-13 2.10848e-14 0 0.105624
1132.818 1.95663e-13 2.26423e-14 0 0.121923
1132.828 1.79923e-13 2.17106e-14 0 0.112150
1132.838 1.58979e-13 2.0408e-14 0 0.099126
1132.848 1.71988e-13 2.12203e-14 0 0.107271
1132.858 1.69327e-13 2.10521e-14 0 0.105644
1132.868 1.71896e-13 2.12075e-14 0 0.107280
1132.878 1.90103e-13 2.22975e-14 0 0.118680
1132.888 1.77007e-13 2.15139e-14 0 0.110538
1132.898 1.61298e-13 2.05352e-14 0 0.100760
1132.907 1.69074e-13 2.10195e-14 0 0.105650
1132.917 1.63821e-13 2.0688e-14 0 0.102399
1132.927 1.55973e-13 2.0185e-14 0 0.097524
1132.937 2.10611e-13 2.3443e-14 0 0.131728
1132.947 1.97526e-13 2.27004e-14 0 0.123583
1132.957 2.20915e-13 2.40014e-14 0 0.138259
1132.967 1.81799e-13 2.17742e-14 0 0.113813
1132.977 1.34924e-13 1.87621e-14 0 0.084494
1132.987 1.76479e-13 2.14458e-14 0 0.110551
1132.997 1.7904e-13 2.15976e-14 0 0.112190
1133.007 1.86775e-13 2.20539e-14 0 0.117074
1133.017 1.73729e-13 2.12677e-14 0 0.108930
1133.027 1.60683e-13 2.04531e-14 0 0.100781
1133.037 1.89165e-13 2.21842e-14 0 0.118682
1133.047 1.68361e-13 2.09286e-14 0 0.105662
1133.057 1.83866e-13 2.18663e-14 0 0.115429
1133.067 2.17559e-13 2.3779e-14 0 0.136624
1133.077 1.50059e-13 1.97527e-14 0 0.094264
1133.087 1.55179e-13 2.00811e-14 0 0.097510
1133.097 1.9141e-13 2.22951e-14 0 0.120314
1133.107 1.83591e-13 2.18327e-14 0 0.115435
1133.117 1.91299e-13 2.22812e-14 0 0.120319
1133.127 2.32679e-13 2.45653e-14 0 0.146390
1133.137 1.67894e-13 2.08697e-14 0 0.105663
1133.147 1.57502e-13 2.0212e-14 0 0.099154
1133.157 1.93684e-13 2.24059e-14 0 0.121970
1133.166 1.47052e-13 1.95257e-14 0 0.092632
1133.176 1.7804e-13 2.1479e-14 0 0.112188
1133.186 2.08985e-13 2.32626e-14 0 0.131727
1133.196 1.21074e-13 1.77153e-14 0 0.076339
1133.206 1.93343e-13 2.23689e-14 0 0.121943
1133.216 2.06243e-13 2.30995e-14 0 0.130120
1133.226 1.70008e-13 2.0973e-14 0 0.107292
1133.236 1.62209e-13 2.04839e-14 0 0.102402
1133.246 2.11175e-13 2.33621e-14 0 0.133355
1133.256 1.82744e-13 2.17324e-14 0 0.115437
1133.266 1.41442e-13 1.91227e-14 0 0.089374
1133.276 1.77498e-13 2.14105e-14 0 0.112192
1133.286 1.64551e-13 2.06127e-14 0 0.104041
1133.296 1.56774e-13 2.01176e-14 0 0.099154
1133.306 1.61892e-13 2.04406e-14 0 0.102423
1133.316 1.74717e-13 2.12301e-14 0 0.110571
1133.326 1.61745e-13 2.0427e-14 0 0.102393
1133.336 1.74551e-13 2.12162e-14 0 0.110534
1133.346 1.82218e-13 2.16714e-14 0 0.115424
1133.356 2.13013e-13 2.34239e-14 0 0.134973
1133.366 2.23251e-13 2.3974e-14 0 0.141504
1133.376 1.92339e-13 2.22543e-14 0 0.121948
1133.386 1.76869e-13 2.13392e-14 0 0.112174
1133.396 1.9476e-13 2.23851e-14 0 0.123560
1133.406 1.51081e-13 1.97195e-14 0 0.095878
1133.416 1.79251e-13 2.14709e-14 0 0.113790
1133.426 1.71518e-13 2.1e-14 0 0.108915
1133.435 2.27891e-13 2.41962e-14 0 0.144757
1133.445 1.94489e-13 2.23524e-14 0 0.123578
1133.455 1.86733e-13 2.19009e-14 0 0.118687
1133.465 1.81537e-13 2.1592e-14 0 0.115419
