  3952.546   7.1313e-17   2.1534e-17   8.0102e-17
  3953.458   4.8795e-17   2.1445e-17   8.1187e-17
  3954.368   9.1049e-17   2.2432e-17   8.6243e-17
  3955.280   9.7609e-17   2.2588e-17   8.8691e-17
  3956.190   4.9894e-17   2.2397e-17   8.4309e-17
  3957.102   6.5869e-17   2.1918e-17   7.7115e-17
  3958.012   6.4842e-17   2.1615e-17    7.631e-17
  3958.925      7.2e-17   2.1351e-17   7.7787e-17
  3959.836   8.0556e-17   2.1168e-17   7.8894e-17
  3960.747   4.9241e-17   2.0666e-17   7.8961e-17
  3961.660   4.4051e-17    2.038e-17   7.1958e-17
  3962.572   9.4076e-17   2.0654e-17   5.8636e-17
  3963.485   1.1442e-16    2.048e-17   4.7139e-17
  3964.397   9.5299e-17   2.0327e-17   4.1217e-17
  3965.311   7.2416e-17   2.0309e-17   4.2551e-17
  3966.223   5.3907e-17   2.0107e-17   4.5872e-17
  3967.136   6.2218e-17   2.0448e-17   4.4855e-17
  3968.051   6.2706e-17   2.0287e-17   3.9823e-17
  3968.963   1.0099e-16   2.0664e-17   3.6931e-17
  3969.879   8.2562e-17   2.0115e-17   4.0784e-17
  3970.792   4.0243e-17   1.9375e-17   5.0431e-17
  3971.708   5.7653e-17   1.9645e-17   6.3851e-17
  3972.621   5.9588e-17    2.012e-17   7.5565e-17
  3973.535    7.352e-17    2.073e-17   8.0393e-17
  3974.452   8.6678e-17   2.0783e-17   7.8674e-17
  3975.366   5.9935e-17   2.0519e-17   7.7551e-17
  3976.283   6.9147e-17   2.0763e-17   8.2188e-17
  3977.198   9.7557e-17   2.1228e-17   9.0811e-17
  3978.115    8.222e-17   2.0863e-17   9.1689e-17
  3979.030   6.3835e-17   2.0228e-17    8.676e-17
  3979.945   7.6954e-17   2.0154e-17   8.1023e-17
  3980.863   9.7303e-17    2.055e-17   8.2847e-17
  3981.779   9.1284e-17   2.0782e-17   8.7408e-17
  3982.697   1.0015e-16   2.0635e-17   9.1362e-17
  3983.613   9.0237e-17   2.0373e-17   8.8315e-17
  3984.532   6.9834e-17   1.9886e-17   7.9714e-17
  3985.449   7.0883e-17   2.0016e-17    7.461e-17
  3986.365   6.5315e-17   2.0065e-17   7.4515e-17
  3987.285   9.6758e-17   2.0487e-17   7.6386e-17
  3988.202   9.8805e-17   2.0239e-17   7.6387e-17
  3989.122    8.659e-17   2.0049e-17   7.6896e-17
  3990.040   1.1031e-16   2.0084e-17   7.2698e-17
  3990.959   9.0765e-17   1.9349e-17   6.8488e-17
  3991.878    8.465e-17   1.9578e-17    7.558e-17
  3992.796   1.2689e-16    2.031e-17   8.1943e-17
  3993.717   9.7696e-17   1.9887e-17   7.6438e-17
  3994.635   5.2542e-17   1.9391e-17   6.7816e-17
  3995.556   1.2395e-16   2.0011e-17   6.9054e-17
  3996.476   1.0919e-16   1.9926e-17   7.7421e-17
  3997.397   7.4218e-17   1.9512e-17   8.3474e-17
  3998.317   1.4111e-16    2.041e-17   8.0615e-17
  3999.237   7.6018e-17   1.9669e-17   7.5476e-17
  4000.159   6.0823e-17   1.9652e-17   7.7369e-17
  4001.079   1.1168e-16   2.0476e-17   8.8142e-17
  4002.002   1.0057e-16   2.0413e-17   9.5339e-17
  4002.923   5.8314e-17   1.9693e-17   9.6554e-17
  4003.845   6.8539e-17   1.9725e-17   9.6081e-17
  4004.767   7.6496e-17   1.9678e-17   9.9273e-17
  4005.688   4.2091e-17   1.9132e-17   1.0384e-16
  4006.612   7.5261e-17   1.9747e-17   1.1146e-16
  4007.533   8.5892e-17   2.0407e-17   1.2128e-16
  4008.457   1.2441e-16   2.0883e-17    1.147e-16
  4009.379   1.1339e-16   2.0637e-17   9.9786e-17
  4010.304   1.3627e-16   2.0638e-17   9.6815e-17
  4011.227   1.1437e-16   2.0812e-17   1.0972e-16
  4012.150   6.4182e-17   2.0079e-17   1.2495e-16
  4013.075   6.6512e-17   1.9858e-17   1.1978e-16
  4013.998   1.0078e-16   1.9859e-17   1.0216e-16
  4014.924   1.1227e-16    1.997e-17   9.6453e-17
  4015.848   1.0515e-16   1.9719e-17   1.0271e-16
  4016.774   9.5512e-17   1.9448e-17   1.0016e-16
  4017.698    1.282e-16   1.9896e-17   9.7929e-17
  4018.622   1.2387e-16   2.0132e-17   1.0829e-16
  4019.549   1.1337e-16   2.0407e-17   1.1611e-16
  4020.473   1.4663e-16   2.0537e-17   1.1789e-16
  4021.400   9.8837e-17    2.042e-17   1.1889e-16
  4022.325   1.0037e-16   2.0368e-17   1.2034e-16
  4023.253    1.186e-16   2.0374e-17   1.1542e-16
  4024.179   9.7261e-17   2.0156e-17   1.0773e-16
  4025.104   9.4753e-17   2.0134e-17   1.0864e-16
  4026.032   8.6743e-17   1.9578e-17    1.107e-16
  4026.959    7.929e-17    1.929e-17   1.0897e-16
  4027.887   9.9904e-17   1.9896e-17    1.161e-16
  4028.814   1.0472e-16   2.0219e-17   1.1776e-16
  4029.743   8.1543e-17   1.9636e-17    1.003e-16
  4030.670   1.3716e-16   2.0539e-17   7.7351e-17
  4031.600   1.1412e-16   2.0264e-17   7.2181e-17
  4032.527   8.8147e-17   2.0273e-17   8.3186e-17
  4033.455   9.5364e-17   1.9444e-17    8.842e-17
  4034.385   1.1135e-16   1.9464e-17   8.9984e-17
  4035.313   1.1521e-16   1.9352e-17   9.5275e-17
  4036.243   8.4207e-17   1.8922e-17   1.0465e-16
  4037.172   1.1278e-16   2.0183e-17   1.0489e-16
  4038.103   8.3369e-17    2.122e-17   9.3347e-17
  4039.032   1.1826e-16    2.204e-17   9.8575e-17
  4039.961   8.6743e-17   2.2187e-17   1.1457e-16
  4040.893   9.0482e-17   2.1941e-17   1.2084e-16
  4041.823    1.016e-16   2.2053e-17   1.2216e-16
  4042.755    6.458e-17   2.1609e-17   1.2894e-16
  4043.685   9.0276e-17   2.2177e-17   1.6094e-16
  4044.617    1.353e-16   2.2631e-17   2.3524e-16
  4045.548     9.53e-17    2.285e-17   3.2556e-16
  4046.478   1.0552e-16   2.3609e-17   3.4551e-16
  4047.411   1.3223e-16   2.2334e-17   2.6884e-16
  4048.343   1.0478e-16   2.0562e-17   1.7858e-16
  4049.276    8.924e-17   1.9643e-17   1.3618e-16
  4050.208   9.6264e-17   1.9412e-17   1.2153e-16
  4051.142   9.5745e-17   1.9547e-17   1.2045e-16
  4052.074   3.7357e-17   1.8687e-17   1.1511e-16
  4053.006   8.3332e-17   1.9529e-17   1.0942e-16
  4053.940   1.1749e-16   1.9364e-17   1.0899e-16
  4054.873   9.9383e-17    1.882e-17   9.8417e-17
  4055.808   1.1471e-16   1.8331e-17   8.8768e-17
  4056.741   6.9018e-17   1.7917e-17   9.3565e-17
  4057.677   9.4659e-17   1.8875e-17   1.0697e-16
  4058.610   5.6649e-17   1.8876e-17   1.1785e-16
  4059.544    1.329e-16   1.9912e-17   1.1204e-16
  4060.480   9.3234e-17    1.927e-17   9.6435e-17
  4061.414   1.2176e-16   1.9292e-17   9.5687e-17
  4062.351   6.0845e-17   1.8966e-17   1.1373e-16
  4063.286   5.2046e-17   1.9132e-17    1.358e-16
  4064.222   9.6745e-17   1.9675e-17   1.4642e-16
  4065.157   1.0372e-16   1.9173e-17   1.4309e-16
  4066.093   7.3057e-17   1.8608e-17   1.3237e-16
  4067.030    5.468e-17   1.7769e-17    1.274e-16
  4067.966   8.9144e-17   1.8318e-17   1.2738e-16
  4068.904   7.7062e-17    1.836e-17   1.2859e-16
  4069.840   9.7176e-17   1.8301e-17   1.1828e-16
  4070.779   8.8098e-17   1.8543e-17   1.0526e-16
  4071.715   9.2176e-17   1.9054e-17   9.8353e-17
  4072.652    7.785e-17   1.8869e-17   9.6127e-17
  4073.591    7.473e-17   1.9009e-17   1.1157e-16
  4074.529   6.5776e-17   1.9106e-17   1.3444e-16
  4075.468   5.6717e-17   1.8762e-17   1.5118e-16
  4076.406   7.0945e-17   1.8861e-17   1.5673e-16
  4077.346   6.7779e-17   1.8369e-17   1.5142e-16
  4078.283   5.8709e-17   1.8423e-17   1.4164e-16
  4079.222   1.3091e-16   1.9027e-17   1.3086e-16
  4080.162   9.8359e-17   1.8671e-17   1.2135e-16
  4081.101   1.1187e-16   1.8656e-17   1.1106e-16
  4082.042   9.3174e-17   1.8402e-17   1.0734e-16
  4082.981   7.5205e-17   1.8627e-17   1.1257e-16
  4083.923   6.0533e-17   1.8905e-17   1.1589e-16
  4084.862   6.6524e-17   1.8636e-17   1.1954e-16
  4085.802     8.03e-17   1.8302e-17   1.1901e-16
  4086.744   6.8258e-17   1.7588e-17   1.1089e-16
  4087.684   5.6698e-17   1.7253e-17   9.6464e-17
  4088.627   7.9608e-17   1.7368e-17   9.1582e-17
  4089.567   8.8106e-17   1.8014e-17   9.3568e-17
  4090.510   8.4089e-17   1.8035e-17   9.0334e-17
  4091.451   5.7479e-17    1.759e-17   9.0108e-17
  4092.393   7.0456e-17   1.7573e-17   9.7416e-17
  4093.336   7.6346e-17   1.7676e-17   1.0091e-16
  4094.278   6.2555e-17   1.7323e-17   9.8591e-17
  4095.222   4.4653e-17   1.6778e-17   9.8826e-17
  4096.165    2.377e-17   1.6366e-17   1.0013e-16
  4097.109   1.7008e-17   1.6246e-17   9.7163e-17
  4098.052   5.1877e-17   1.6461e-17    9.103e-17
  4098.994   8.1652e-17   1.6665e-17   8.9406e-17
  4099.939   3.9333e-17   1.5947e-17   9.3141e-17
  4100.882   4.7002e-17   1.7412e-17   8.6365e-17
  4101.829   6.9088e-17   1.7682e-17   7.8151e-17
  4102.772   3.5824e-17   1.5937e-17   7.2575e-17
  4103.719   2.8934e-17   1.6074e-17   6.7048e-17
  4104.663   6.6062e-17   1.6697e-17   7.0551e-17
  4105.609   4.4244e-17   1.6754e-17    7.458e-17
  4106.554   5.7656e-17   1.6621e-17   7.8381e-17
  4107.498   8.0743e-17   1.7208e-17   8.9387e-17
  4108.445   5.1378e-17   1.7062e-17   1.0073e-16
  4109.391   6.5264e-17   1.6878e-17   9.7967e-17
  4110.338    6.588e-17   1.6472e-17   8.6246e-17
  4111.284   5.0241e-17   1.6193e-17   8.2638e-17
  4112.232    7.836e-17   1.6671e-17   8.2592e-17
  4113.178   8.3355e-17   1.6907e-17   8.1836e-17
  4114.125   7.6565e-17   1.6839e-17    8.344e-17
  4115.073   8.5768e-17   1.7245e-17   8.7142e-17
  4116.019   8.5056e-17   1.7132e-17   8.8167e-17
  4116.969   6.5782e-17   1.6761e-17   8.3317e-17
  4117.916   4.9016e-17   1.6499e-17    7.957e-17
  4118.865    6.398e-17   1.6775e-17   8.1067e-17
  4119.812   8.1669e-17    1.714e-17   8.6378e-17
  4120.761   5.4629e-17   1.7236e-17   9.1846e-17
  4121.711   7.4394e-17   1.7378e-17   9.6917e-17
  4122.659   5.5782e-17   1.6965e-17   1.0283e-16
  4123.610   7.7461e-17   1.6638e-17   1.0886e-16
  4124.558   5.4637e-17   1.6256e-17    1.055e-16
  4125.509    7.405e-17   1.6188e-17   9.2037e-17
  4126.458   9.2356e-17   1.6668e-17   9.1169e-17
  4127.408   5.9068e-17   1.6973e-17   1.0095e-16
  4128.359   4.5131e-17   1.7116e-17   1.0169e-16
  4129.310   6.7643e-17   1.7542e-17   9.2985e-17
  4130.261   9.6903e-17   1.7755e-17   9.0605e-17
  4131.212   1.3404e-16   1.8195e-17   9.8735e-17
  4132.164   9.3193e-17     1.74e-17   1.0924e-16
  4133.116   5.2155e-17   1.6485e-17   1.0814e-16
  4134.066   8.4727e-17   1.6691e-17   1.0352e-16
  4135.019   7.9967e-17   1.7127e-17   1.0718e-16
  4135.971   6.4528e-17   1.7319e-17   1.1058e-16
  4136.924   8.4288e-17   1.7346e-17   1.0821e-16
  4137.876   8.9479e-17   1.7155e-17   1.0524e-16
  4138.830   8.2754e-17   1.6851e-17    1.075e-16
  4139.783   8.1224e-17   1.6778e-17   1.0782e-16
  4140.735   1.0039e-16   1.6779e-17   9.8116e-17
  4141.690   1.1943e-16   1.6904e-17     8.16e-17
  4142.643   8.3714e-17   1.6468e-17    8.025e-17
  4143.598   1.0032e-16   1.7074e-17   9.0212e-17
  4144.551   9.1468e-17   1.7173e-17   9.1778e-17
  4145.506   9.2751e-17   1.7179e-17   8.8932e-17
  4146.460   7.3421e-17   1.7036e-17   9.0559e-17
  4147.414    7.101e-17   1.6621e-17   8.3443e-17
  4148.371   9.5912e-17   1.6711e-17   8.3514e-17
  4149.325   9.0644e-17   1.6746e-17   9.1084e-17
  4150.282    6.754e-17   1.6454e-17   9.2212e-17
  4151.236   8.4587e-17   1.6733e-17   9.1844e-17
  4152.194   1.1775e-16   1.7186e-17   9.5355e-17
  4153.149   9.3346e-17    1.698e-17   1.0601e-16
  4154.104     6.86e-17   1.6531e-17   1.1628e-16
  4155.062   8.0629e-17   1.6655e-17   1.2245e-16
  4156.018   9.4911e-17   1.7151e-17   1.1815e-16
  4156.977   9.9701e-17   1.7252e-17   1.0602e-16
  4157.933   1.1433e-16   1.7549e-17   1.0962e-16
  4158.892   7.7104e-17   1.6866e-17   1.1565e-16
  4159.849   1.0324e-16    1.696e-17   1.1205e-16
  4160.806   7.9969e-17   1.6615e-17   1.1669e-16
  4161.765   7.2996e-17   1.6646e-17   1.1875e-16
  4162.722   1.2551e-16   1.7532e-17   1.1458e-16
  4163.682   1.1854e-16   1.8317e-17   1.2535e-16
  4164.640   7.2596e-17   2.0719e-17   1.4779e-16
  4165.601   2.4682e-17    1.968e-17   1.4097e-16
  4166.559   1.0012e-16   1.7669e-17   1.2053e-16
  4167.518   9.2278e-17   1.7487e-17   1.2623e-16
  4168.479   1.1305e-16   1.7457e-17   1.2075e-16
  4169.438   9.7789e-17   1.7417e-17   1.2079e-16
  4170.399   8.4023e-17   1.7488e-17   1.3658e-16
  4171.358   8.8392e-17   1.8003e-17   1.4077e-16
  4172.321   8.9394e-17   1.7812e-17   1.3235e-16
  4173.280    9.056e-17   1.7805e-17   1.1749e-16
  4174.241   1.1839e-16   1.7734e-17   1.0376e-16
  4175.203   1.3064e-16   1.8098e-17   1.0339e-16
  4176.164   7.4619e-17   1.7457e-17   1.1468e-16
  4177.126   6.7446e-17   1.7173e-17   1.0809e-16
  4178.087   1.0164e-16   1.7814e-17   1.0495e-16
  4179.051   7.6324e-17   1.7552e-17   1.0825e-16
  4180.012   8.7941e-17   1.7331e-17   1.0238e-16
  4180.976   8.2474e-17   1.7323e-17   1.0344e-16
  4181.938   8.8663e-17   1.7396e-17   1.0189e-16
  4182.900   1.0193e-16   1.7438e-17   9.5425e-17
  4183.865   1.0386e-16   1.7767e-17   8.7255e-17
  4184.827   1.0557e-16   1.7874e-17   8.9936e-17
  4185.792   1.0574e-16   1.8052e-17   9.4223e-17
  4186.755   9.6452e-17   1.7835e-17   8.8398e-17
  4187.721   1.1506e-16   1.7981e-17   7.7186e-17
  4188.684   1.3329e-16   1.7835e-17   7.8174e-17
  4189.647   7.4875e-17   1.7138e-17   9.5417e-17
  4190.613     9.42e-17   1.7284e-17   9.9863e-17
  4191.578   1.0918e-16   1.7397e-17   9.5739e-17
  4192.544   1.0295e-16   1.7478e-17   1.0216e-16
  4193.509   9.3596e-17   1.7707e-17   1.1073e-16
  4194.476   8.9963e-17   1.8006e-17   1.0098e-16
  4195.441   9.1691e-17   1.6952e-17   8.6276e-17
  4196.406   9.7537e-17    1.723e-17   7.9113e-17
  4197.374   9.0228e-17   1.7098e-17   8.1635e-17
  4198.340   6.2945e-17   1.6788e-17   8.4879e-17
  4199.308   7.1207e-17   1.7032e-17    8.696e-17
  4200.274   1.1963e-16   1.7739e-17   8.4096e-17
  4201.243   1.0594e-16   1.7186e-17   7.6479e-17
  4202.209   8.4853e-17   1.6786e-17   8.0235e-17
  4203.176   7.3417e-17   1.6832e-17    8.593e-17
  4204.146   7.3934e-17   1.6739e-17   8.1222e-17
  4205.112   1.0994e-16   1.7922e-17   8.4069e-17
  4206.082    1.086e-16   1.8566e-17   9.3717e-17
  4207.050   1.0789e-16   1.8906e-17   1.0113e-16
  4208.020   8.6597e-17    1.863e-17   9.5383e-17
  4208.988   8.3582e-17   1.8312e-17   8.7584e-17
  4209.956   1.3433e-16   1.8758e-17   8.7456e-17
  4210.927    8.933e-17   1.7745e-17   8.7902e-17
  4211.896   1.2366e-16   1.8117e-17   8.6649e-17
  4212.867   1.1583e-16   1.7976e-17   9.0238e-17
  4213.836   7.6206e-17   1.7376e-17   9.1746e-17
  4214.808   6.9032e-17   1.7083e-17    8.855e-17
  4215.777   1.0398e-16   1.7518e-17   8.2391e-17
  4216.747   1.3037e-16   1.8023e-17   7.8498e-17
  4217.720   1.0187e-16   1.7197e-17   7.2757e-17
  4218.690   8.6457e-17    1.713e-17    7.011e-17
  4219.663   8.5625e-17   1.6931e-17   7.6971e-17
  4220.633   7.3099e-17     1.74e-17   8.2282e-17
  4221.607   7.7524e-17   1.7441e-17   7.9377e-17
  4222.578   9.3092e-17   1.7748e-17   7.8048e-17
  4223.549   1.0559e-16    1.804e-17   8.3262e-17
  4224.523   1.1487e-16   1.8031e-17   7.6859e-17
  4225.495   9.0581e-17   1.7411e-17   6.2248e-17
  4226.470   1.1006e-16   1.9647e-17   5.9337e-17
  4227.442   1.0003e-16   2.0573e-17   7.2862e-17
  4228.417   7.1669e-17   2.0677e-17   8.0485e-17
  4229.389   1.1057e-16   1.8267e-17   7.6351e-17
  4230.362   1.1121e-16   1.8501e-17   7.6411e-17
  4231.338   7.5194e-17   1.8339e-17   8.6615e-17
  4232.311   9.1597e-17   1.9015e-17   9.0895e-17
  4233.288   1.2406e-16   1.9017e-17   8.2337e-17
  4234.262    9.659e-17   1.8288e-17    7.045e-17
  4235.238   9.8797e-17   1.8504e-17   7.6511e-17
  4236.212   8.7908e-17   1.8293e-17   8.2469e-17
  4237.187   5.5316e-17   1.7348e-17   7.7104e-17
  4238.164   9.7732e-17   1.7902e-17   7.8063e-17
  4239.139   1.0389e-16    1.832e-17   7.9626e-17
  4240.117   9.6533e-17   1.8206e-17   7.5621e-17
  4241.092     1.02e-16   1.8731e-17   7.7588e-17
  4242.070   9.1797e-17   1.8872e-17   7.9566e-17
  4243.046   9.0474e-17    1.889e-17   7.9385e-17
  4244.022   9.6183e-17    1.879e-17   8.5585e-17
  4245.000    9.748e-17   1.9143e-17   1.0675e-16
  4245.978    9.447e-17   1.9178e-17   1.2104e-16
  4246.956   7.3032e-17   1.8772e-17    1.051e-16
  4247.933   1.1826e-16   1.9293e-17   8.9129e-17
  4248.913   1.1788e-16   1.9541e-17   8.9714e-17
  4249.890   9.1629e-17   1.8569e-17   8.4176e-17
  4250.868   8.0212e-17   1.8313e-17   9.4089e-17
  4251.848   7.4844e-17   1.8569e-17   1.1165e-16
  4252.827   9.4141e-17   1.8908e-17   1.0764e-16
  4253.807   1.0306e-16   1.8949e-17   9.5671e-17
  4254.785   1.0139e-16   1.9028e-17   9.0274e-17
  4255.767   9.9098e-17   1.9396e-17   9.4485e-17
  4256.746   7.8826e-17   1.9154e-17   9.9992e-17
  4257.728   6.4378e-17   1.8955e-17   9.9638e-17
  4258.707   8.5356e-17   1.8636e-17   8.9666e-17
  4259.687    8.168e-17   1.8784e-17   7.6561e-17
  4260.669   1.3897e-16   1.9356e-17   7.6739e-17
  4261.649   1.1708e-16   1.9245e-17   8.6722e-17
  4262.632   6.3929e-17    1.872e-17    9.463e-17
  4263.612   1.0254e-16    1.919e-17   8.7124e-17
  4264.596   1.4455e-16   2.2363e-17   7.6542e-17
  4265.577   1.2215e-16   2.2017e-17   8.1604e-17
  4266.558    7.428e-17   1.9106e-17   9.8108e-17
  4267.542   9.1175e-17   1.9172e-17   9.8388e-17
  4268.524   1.0371e-16   1.8986e-17   9.5846e-17
