1140.313582 nan 0 512
1140.325908 nan 0 512
1140.338235 nan 0 512
1140.350561 nan 0 512
1140.362887 nan 0 512
1140.375212 nan 0 512
1140.387538 nan 0 512
1140.399863 nan 0 512
1140.412188 nan 0 512
1140.424512 nan 0 512
1140.436837 nan 0 512
1140.449161 nan 0 512
1140.461485 nan 0 512
1140.473808 nan 0 512
1140.486132 nan 0 512
1140.498455 nan 0 512
1140.510778 nan 0 512
1140.523101 nan 0 512
1140.535423 nan 0 512
1140.547745 nan 0 512
1140.560067 nan 0 512
1140.572389 nan 0 512
1140.584711 nan 0 512
1140.597032 nan 0 512
1140.609353 nan 0 512
1140.621674 nan 0 512
1140.633994 nan 0 512
1140.646314 nan 0 512
1140.658634 nan 0 512
1140.670954 nan 0 512
1140.683274 nan 0 512
1140.695593 nan 0 512
1140.707912 nan 0 512
1140.720231 nan 0 512
1140.732549 nan 0 512
1140.744868 nan 0 512
1140.757186 nan 0 512
1140.769504 nan 0 512
1140.781821 nan 0 512
1140.794139 nan 0 512
1140.806456 nan 0 512
1140.818772 nan 0 512
1140.831089 nan 0 512
1140.843405 nan 0 512
1140.855722 nan 0 512
1140.868038 nan 0 512
1140.880353 nan 0 512
1140.892669 nan 0 512
1140.904984 nan 0 512
1140.917299 nan 0 512
1140.929613 nan 0 512
1140.941928 nan 0 512
1140.954242 nan 0 512
1140.966556 nan 0 512
1140.978870 nan 0 512
1140.991183 nan 0 512
1141.003496 nan 0 512
1141.015809 nan 0 512
1141.028122 nan 0 512
1141.040434 nan 0 512
1141.052747 nan 0 512
1141.065059 nan 0 512
1141.077370 nan 0 512
1141.089682 nan 0 512
1141.101993 nan 0 512
1141.114304 nan 0 512
1141.126615 nan 0 512
1141.138926 nan 0 512
1141.151236 nan 0 512
1141.163546 nan 0 512
1141.175856 nan 0 512
1141.188165 nan 0 512
1141.200475 nan 0 512
1141.212784 nan 0 512
1141.225093 nan 0 512
1141.237401 nan 0 512
1141.249710 nan 0 512
1141.262018 nan 0 512
1141.274326 nan 0 512
1141.286633 nan 0 512
1141.298941 nan 0 512
1141.311248 nan 0 512
1141.323555 nan 0 512
1141.335861 nan 0 512
1141.348168 nan 0 512
1141.360474 nan 0 512
1141.372780 nan 0 512
1141.385086 nan 0 512
1141.397391 nan 0 512
1141.409696 nan 0 512
1141.422001 nan 0 512
1141.434306 nan 0 512
1141.446610 nan 0 512
1141.458915 nan 0 512
1141.471219 nan 0 512
1141.483522 nan 0 512
1141.495826 nan 0 512
1141.508129 nan 0 512
1141.520432 nan 0 512
1141.532735 nan 0 512
1141.545037 nan 0 512
1141.557340 nan 0 512
1141.569642 nan 0 512
1141.581944 nan 0 512
1141.594245 nan 0 512
1141.606547 nan 0 512
1141.618848 nan 0 512
1141.631148 nan 0 512
1141.643449 nan 0 512
1141.655749 nan 0 512
1141.668050 nan 0 512
1141.680349 nan 0 512
1141.692649 nan 0 512
1141.704948 nan 0 512
1141.717248 nan 0 512
1141.729547 nan 0 512
1141.741845 nan 0 512
1141.754144 nan 0 512
1141.766442 nan 0 512
1141.778740 nan 0 512
1141.791037 nan 0 512
1141.803335 nan 0 512
1141.815632 nan 0 512
1141.827929 nan 0 512
1141.840226 nan 0 512
1141.852522 nan 0 512
1141.864819 nan 0 512
1141.877115 nan 0 512
1141.889410 nan 0 512
1141.901706 nan 0 512
1141.914001 nan 0 512
1141.926296 nan 0 512
1141.938591 nan 0 512
1141.950885 nan 0 512
1141.963180 nan 0 512
1141.975474 nan 0 512
1141.987768 nan 0 512
1142.000061 nan 0 512
1142.012355 nan 0 512
1142.024648 nan 0 512
1142.036941 nan 0 512
1142.049233 nan 0 512
1142.061526 nan 0 512
1142.073818 nan 0 512
1142.086110 nan 0 512
1142.098401 nan 0 512
1142.110693 nan 0 512
1142.122984 nan 0 512
1142.135275 nan 0 512
1142.147565 nan 0 512
1142.159856 nan 0 512
1142.172146 nan 0 512
1142.184436 nan 0 512
1142.196726 nan 0 512
1142.209015 nan 0 512
1142.221305 nan 0 512
1142.233594 nan 0 512
1142.245882 nan 0 512
1142.258171 nan 0 512
1142.270459 nan 0 512
1142.282747 nan 0 512
1142.295035 nan 0 512
1142.307322 nan 0 512
1142.319610 nan 0 512
1142.331897 nan 0 512
1142.344184 nan 0 512
1142.356470 nan 0 512
1142.368757 nan 0 512
1142.381043 nan 0 512
1142.393328 nan 0 512
1142.405614 nan 0 512
1142.417899 nan 0 512
1142.430185 nan 0 512
1142.442469 nan 0 512
1142.454754 nan 0 512
1142.467039 nan 0 512
1142.479323 nan 0 512
1142.491607 nan 0 512
1142.503890 nan 0 512
1142.516174 nan 0 512
1142.528457 nan 0 512
1142.540740 nan 0 512
1142.553023 nan 0 512
1142.565305 nan 0 512
1142.577587 nan 0 512
1142.589869 nan 0 512
1142.602151 nan 0 512
1142.614433 nan 0 512
1142.626714 nan 0 512
1142.638995 nan 0 512
1142.651276 nan 0 512
1142.663556 nan 0 512
1142.675837 nan 0 512
1142.688117 nan 0 512
1142.700396 nan 0 512
1142.712676 nan 0 512
1142.724955 nan 0 512
1142.737235 0 0 512
1142.749513 0 0 512
1142.761792 -7.46508e-10 1.8641e-09 0
1142.774070 1.96784e-10 1.21818e-09 0
1142.786349 4.11735e-11 6.06566e-10 0
1142.798626 3.01509e-11 5.13652e-10 0
1142.810904 -1.18346e-10 3.09788e-10 0
1142.823182 3.85108e-10 2.96165e-10 0
1142.835459 -1.35532e-10 2.01627e-10 0
1142.847736 -5.87191e-12 1.66164e-10 0
1142.860012 3.86026e-11 1.90162e-10 0
1142.872289 -1.11238e-11 1.69151e-10 0
1142.884565 -4.56872e-11 1.344e-10 0
1142.896841 2.01704e-11 1.40637e-10 0
1142.909117 2.0679e-11 9.34113e-11 0
1142.921392 -8.76038e-12 9.14908e-11 0
1142.933667 3.54209e-12 1.02171e-10 0
1142.945942 9.48646e-12 8.81769e-11 0
1142.958217 5.92098e-12 6.91346e-11 0
1142.970492 2.32503e-11 7.3548e-11 0
1142.982766 1.14349e-12 9.025e-11 0
1142.995040 -7.48224e-12 6.57268e-11 0
1143.007314 3.42888e-11 7.17552e-11 0
1143.019587 1.77108e-11 7.92195e-11 0
