3830.000000 14994.7
3830.880000 -40.2741
3831.760000 9822.78
3832.640000 27292.1
3833.520000 24485.3
3834.400000 5244.29
3835.280000 -12152.3
3836.160000 2693.79
3837.040000 3139.16
3837.920000 2769.39
3838.800000 6259.92
3839.680000 -2498.62
3840.560000 -5851.98
3841.440000 -6579.6
3842.320000 1201.53
3843.200000 14902.2
3844.080000 -4743.33
3844.960000 5190.65
3845.840000 2753.07
3846.720000 553.338
3847.600000 12616.6
3848.480000 2598.65
3849.360000 -6186.29
3850.240000 997.69
3851.120000 -12020.8
3852.000000 -21017.6
3852.880000 -3016.58
3853.760000 724.473
3854.640000 4600.89
3855.520000 16779.3
3856.400000 1908
3857.280000 1443.37
3858.160000 6251.21
3859.040000 8281.53
3859.920000 5450.99
3860.800000 4022.67
3861.680000 8455.61
3862.560000 12817.8
3863.440000 11041.8
3864.320000 12724.8
3865.200000 1795.98
3866.080000 3106.17
3866.960000 7486.31
3867.840000 -7084.47
3868.720000 -6293.77
3869.600000 10654.3
3870.480000 4093.47
3871.360000 -1396.25
3872.240000 1809.73
3873.120000 -6032
3874.000000 -8681.57
3874.880000 -158.496
3875.760000 3461.3
3876.640000 -1925.49
3877.520000 -5018.21
3878.400000 -6308.78
3879.280000 -4106.15
3880.160000 4078.72
3881.040000 11090.6
3881.920000 9126.25
3882.800000 2281.15
3883.680000 -874.857
3884.560000 6014.27
3885.440000 19251.5
3886.320000 8981.92
3887.200000 -8202.21
3888.080000 -1700
3888.960000 5108.47
3889.840000 7583.43
3890.720000 3753.98
3891.600000 -4236.24
3892.480000 444.965
3893.360000 9921.19
3894.240000 10796.4
3895.120000 4246.93
3896.000000 -591.348
3896.880000 3022.86
3897.760000 8593.38
3898.640000 8386.44
3899.520000 1364.25
3900.400000 5454.63
3901.280000 6873.62
3902.160000 18754.8
3903.040000 12978.3
3903.920000 5972.85
3904.800000 -4480.82
3905.680000 4638.28
3906.560000 -7137
3907.440000 -12621.7
3908.320000 11037.3
3909.200000 5890.93
3910.080000 6713.43
3910.960000 11479.7
3911.840000 9866.6
3912.720000 10217.5
3913.600000 3492.43
3914.480000 -12030.4
3915.360000 2017.56
3916.240000 4529.04
3917.120000 1135.05
3918.000000 5983.97
3918.880000 5885.55
3919.760000 2202.74
3920.640000 -398.121
3921.520000 2694.16
3922.400000 2300.12
3923.280000 -4040.13
3924.160000 -7554.08
3925.040000 -4881.56
3925.920000 -1383.76
3926.800000 -1317.52
3927.680000 292.273
3928.560000 -2764.31
3929.440000 -4533.15
3930.320000 3476.43
3931.200000 7783.36
3932.080000 11017.6
3932.960000 12812.6
3933.840000 19600.1
3934.720000 27188.5
3935.600000 13405.4
3936.480000 5402.51
3937.360000 6981.62
3938.240000 5130.83
3939.120000 -6141.26
3940.000000 -7212.93
3940.880000 4443.74
3941.760000 -2227.35
3942.640000 2439.46
3943.520000 11837.3
3944.400000 15312.6
3945.280000 3741.68
3946.160000 -3767.34
3947.040000 -2703.37
3947.920000 3032
3948.800000 6391.32
3949.680000 2140.07
3950.560000 -2436.05
3951.440000 -331.335
3952.320000 4475.16
3953.200000 5626.02
3954.080000 4113.54
3954.960000 6991.85
3955.840000 12494.5
3956.720000 10550.8
3957.600000 4337.93
3958.480000 1953.63
3959.360000 1529.73
3960.240000 1045.94
3961.120000 1628.11
3962.000000 4668.87
3962.880000 761.809
3963.760000 -7103.41
3964.640000 -7424.12
3965.520000 -5191.08
3966.400000 11652.5
3967.280000 24574.1
3968.160000 25421.6
3969.040000 29593.9
3969.920000 29232
3970.800000 31770.1
3971.680000 26757.7
3972.560000 12812.5
3973.440000 1336.88
3974.320000 6160.1
3975.200000 9224.78
3976.080000 264.449
3976.960000 3006.01
3977.840000 11223.8
3978.720000 9918.19
3979.600000 9318.41
3980.480000 9245.02
3981.360000 9060.79
3982.240000 7053.7
3983.120000 -2454.18
3984.000000 7091.97
3984.880000 7107.19
